Sample	pattern	L1 	L2	t1	t2	tp	rate	W	freq	Q	Tmax	Stiff		400	sample	10975	sec	27.4375
1153	1	0.004093618	0.003050004	2.03E-07	9.49E-07	2.88E-05	0.452930346	0.000109743	75.64252034	0.981450446	638.1805059	0.050855852						
1154	1	0.003290535	0.002423648	1.86E-07	7.71E-07	2.52E-05	0.45189606	0.00028315	54.77996018	0.218946073	205.6266242	0.006491494						
1155	1	0.006823636	0.003510237	2.03E-07	9.40E-07	2.63E-05	0.504289667	0.000126426	32.34951592	1.04279022	512.4139919	0.000482862						
1156	1	0.00546893	0.002795294	2.34E-07	6.15E-07	1.19E-05	0.358406246	0.00028962	30.2772596	0.214892421	154.1878482	0.000156917						
1157	1	0.005129048	0.003807285	1.84E-07	8.66E-07	2.45E-05	0.422181613	0.000144603	44.21706711	0.836392557	467.8509802	0.00085695						
1158	1	0.004820931	0.003220529	2.04E-07	8.07E-07	1.57E-05	0.574617215	0.000275803	39.00878429	0.270728523	193.6812013	0.000237348						
1159	1	0.006224837	0.00393817	2.02E-07	6.45E-07	2.30E-05	0.542774334	0.000138177	23.90087022	0.534904096	284.6952465	0.000339685						
1160	1	0.006771412	0.002206894	1.80E-07	9.20E-07	1.88E-05	0.211806469	0.000198504	30.88003885	0.681566297	422.3037089	0.000529551						
1161	1	0.005290574	0.003144924	2.24E-07	6.31E-07	2.57E-05	0.412371082	0.000138699	30.98881488	0.488928485	306.0651491	0.00070451						
1162	1	0.006696519	0.003972113	2.48E-07	7.22E-07	2.51E-05	0.544552285	0.000141271	24.73739351	0.597165922	300.0416043	0.00053445						
1163	1	0.005631377	0.002204412	2.08E-07	9.85E-07	2.69E-05	0.481219925	0.000250621	33.35677891	0.395655153	282.2772156	0.000249449						
1164	1	0.003986495	0.002079883	1.96E-07	6.47E-07	1.32E-05	0.466446141	0.000183951	56.47573419	0.258894012	230.5789038	0.000231875						
1165	1	0.006892618	0.002559301	2.03E-07	9.72E-07	1.33E-05	0.241186139	0.00025785	34.49450034	0.555544252	331.8058818	0.00050745						
1166	1	0.006534491	0.003044475	2.47E-07	9.02E-07	2.45E-05	0.282245491	0.00010052	42.387152	1.330119586	678.0562014	0.001230343						
1167	1	0.004041477	0.002159909	2.24E-07	9.29E-07	1.69E-05	0.466355771	0.000127228	93.70331841	0.636235906	497.4621117	0.000883379						
1168	1	0.006321765	0.003347242	1.64E-07	7.52E-07	2.36E-05	0.59122215	0.000203185	20.8697029	0.419282571	243.7660296	0.000124109						
1169	1	0.004070899	0.003733821	1.87E-07	6.55E-07	1.17E-05	0.348827122	0.000247765	52.35473732	0.303205849	210.4820401	0.002225572						
1170	1	0.004522065	0.002604348	1.79E-07	7.04E-07	1.93E-05	0.354030352	0.00029757	33.89732138	0.243340565	190.3688628	0.000442494						
1171	1	0.006772937	0.002334002	2.43E-07	9.02E-07	2.71E-05	0.242946729	0.000220477	26.0008543	0.526715067	325.8204973	0.000536587						
1172	1	0.004821889	0.003309179	1.56E-07	6.09E-07	1.58E-05	0.405607743	0.000286296	27.33309263	0.240363686	168.3885336	0.000144386						
1173	1	0.006501194	0.002756199	2.38E-07	8.14E-07	2.79E-05	0.284818333	0.000120553	32.20372791	0.910949026	505.0549911	0.000758056						
1174	1	0.005806423	0.002722702	1.50E-07	7.54E-07	1.64E-05	0.272500489	0.000178669	32.93938221	0.608197125	383.6173519	0.000443752						
1175	1	0.003837507	0.003187449	2.09E-07	6.69E-07	2.87E-05	0.280689657	0.000111243	57.44008682	0.702281452	481.225026	0.001454628						
1176	1	0.005033008	0.00351843	1.65E-07	9.72E-07	1.84E-05	0.469680176	0.0001113	66.14360441	1.261636594	704.0269131	0.003050613						
1177	1	0.004119235	0.003560174	2.46E-07	8.75E-07	2.00E-05	0.315100499	0.000119806	85.33593361	0.921991455	565.3560181	0.002367119						
1178	1	0.005152449	0.00202266	1.78E-07	8.36E-07	1.34E-05	0.470537118	0.00013402	58.18977934	0.600575977	436.7506549	0.000362138						
1179	1	0.005278378	0.003103341	2.47E-07	8.51E-07	1.65E-05	0.54597467	0.000204203	44.21975702	0.398121663	256.1841476	0.006828841						
1180	1	0.006976433	0.003676976	1.85E-07	9.00E-07	2.88E-05	0.392481087	0.000233616	21.21075775	0.612427719	316.924592	0.000293958						
1181	1	0.004144652	0.003190312	1.84E-07	9.84E-07	1.88E-05	0.470553448	0.000292399	57.72576696	0.378908179	273.7713124	0.004299382						
1182	1	0.005824311	0.003915386	2.44E-07	9.34E-07	1.31E-05	0.385656129	0.000266086	44.19059259	0.475175789	266.6892656	0.000796334						
1183	1	0.004194754	0.003046611	2.33E-07	8.16E-07	1.52E-05	0.274695254	0.000170808	72.90794355	0.564295586	388.4032004	0.00132457						
1184	1	0.004402627	0.002379437	2.34E-07	7.54E-07	1.02E-05	0.534698894	0.000161805	71.61018737	0.359198604	278.5146568	0.00036835						
1185	1	0.004125347	0.003562687	2.03E-07	6.62E-07	2.05E-05	0.485946446	0.000156648	47.75855919	0.408805783	280.3106161	0.001432994						
1186	1	0.005937557	0.002899272	1.68E-07	6.54E-07	1.55E-05	0.522475167	0.000227129	23.78711619	0.292156257	191.8694616	0.000424909						
1187	1	0.005671509	0.002573178	1.64E-07	6.98E-07	2.38E-05	0.39946435	0.000114349	32.43897521	0.718087034	451.981427	0.000395426						
1188	1	0.006943991	0.003809801	2.08E-07	9.07E-07	2.49E-05	0.4709269	0.000239066	23.08293092	0.532293001	275.770255	0.000245057						
1189	1	0.004129599	0.003163736	2.12E-07	9.26E-07	1.03E-05	0.526934902	0.000142871	103.3540155	0.640401336	436.3028933	0.001295038						
1190	1	0.005528327	0.003364295	2.31E-07	7.12E-07	2.33E-05	0.417752062	0.000105865	40.05969747	0.7889903	444.7214936	0.000611851						
1191	1	0.005115881	0.003746329	1.69E-07	9.73E-07	2.95E-05	0.449483694	0.000166241	42.5483317	0.869848945	489.4495025	0.000747971						
1192	1	0.005108243	0.002918163	1.86E-07	7.34E-07	1.17E-05	0.295737578	0.00017808	48.90623907	0.513149683	337.5578391	0.000540765						
1193	1	0.004945088	0.003400187	1.64E-07	9.31E-07	2.86E-05	0.393981105	0.000265746	34.82385929	0.498482699	312.6151463	0.001615086						
1194	1	0.005639077	0.002912802	1.92E-07	6.14E-07	2.85E-05	0.39042404	0.000108676	27.63440095	0.643032344	390.9801419	0.000394563						
1195	1	0.004542991	0.003068117	2.50E-07	9.61E-07	1.03E-05	0.39411578	0.000256103	77.75895571	0.40059132	273.2134883	0.001322154						
1196	1	0.004560879	0.00364618	2.37E-07	9.99E-07	1.39E-05	0.322996647	0.000273994	68.02919797	0.482572604	303.9485516	0.001341825						
1197	1	0.004644946	0.00363268	1.87E-07	7.70E-07	1.18E-05	0.492523264	0.0002335	49.87395651	0.356421213	236.0790484	0.004773091						
1198	1	0.004203274	0.002675994	2.23E-07	9.94E-07	2.40E-05	0.388295011	0.000117986	85.11239721	0.947258067	645.2065173	0.001674506						
1199	1	0.005541452	0.003050539	1.64E-07	7.10E-07	2.97E-05	0.573333964	0.000259	19.06137677	0.274210526	185.0388751	0.000255411						
1200	1	0.00439349	0.002418267	2.18E-07	7.42E-07	1.88E-05	0.533435984	0.000281756	38.71930568	0.201564995	168.2653923	0.001194554						
1201	1	0.004565535	0.003467958	1.79E-07	7.17E-07	1.59E-05	0.567136725	0.000104968	56.72625163	0.686478449	428.1812649	0.000478288						
1202	1	0.00574412	0.002468556	2.00E-07	9.16E-07	1.76E-05	0.489066111	0.000143717	47.34342634	0.691794812	437.6221345	0.000413303						
1203	1	0.00609133	0.003386565	2.12E-07	9.05E-07	2.02E-05	0.200537625	0.000165881	38.90920455	0.924825317	500.8209084	0.001226869						
1204	1	0.005322576	0.002343676	1.69E-07	6.60E-07	2.01E-05	0.388483181	0.000103477	38.78579911	0.680019184	456.6410661	0.000396387						
1205	1	0.00318431	0.00288453	1.66E-07	8.29E-07	2.64E-05	0.293134437	0.000117068	94.75650156	0.864249304	654.309849	0.002757757						
1206	1	0.003984184	0.002703868	1.91E-07	6.46E-07	1.81E-05	0.417209576	0.000235186	43.19070576	0.24328852	196.7902818	0.002356643						
1207	1	0.004428518	0.003323185	2.18E-07	6.53E-07	1.88E-05	0.428089544	0.000287439	34.52642303	0.219922971	160.9556962	0.000547049						
1208	1	0.005310557	0.003529205	1.75E-07	8.78E-07	1.59E-05	0.453921666	0.00021414	42.68539316	0.533746259	319.3097688	0.000389592						
1209	1	0.004595565	0.002497767	2.44E-07	7.80E-07	2.06E-05	0.467248145	0.000226968	43.65260948	0.29360505	224.7673151	0.000432382						
1210	1	0.004756053	0.002345979	2.19E-07	9.70E-07	1.74E-05	0.555871635	0.000227758	53.73657505	0.367190641	276.6855301	0.000334241						
1211	1	0.004931769	0.003259636	1.97E-07	6.44E-07	1.23E-05	0.378292383	0.000121578	52.30376932	0.601329155	376.8282468	0.000593592						
1212	1	0.00675538	0.003267628	2.43E-07	6.25E-07	1.61E-05	0.204145752	0.000289953	19.48300911	0.29791351	177.0643732	0.000321749						
1213	1	0.003671311	0.003510545	2.33E-07	8.42E-07	2.04E-05	0.313392147	0.000288572	63.73228498	0.334674753	241.6517253	0.000874823						
1214	1	0.003234502	0.003641989	1.68E-07	6.14E-07	2.54E-05	0.332615982	0.000208105	50.12877319	0.320352418	245.5788013	0.001026637						
1215	1	0.005312866	0.003709015	2.14E-07	7.68E-07	2.09E-05	0.294509691	0.00013646	43.06468898	0.808797411	452.8215563	0.000985874						
1216	1	0.003821655	0.002519373	2.44E-07	8.57E-07	2.66E-05	0.267364887	0.000177752	67.86905101	0.508033645	394.6502614	0.003503067						
1217	1	0.005960471	0.003745592	1.86E-07	6.72E-07	2.99E-05	0.262398495	0.000291826	17.17438937	0.344828523	204.0577769	0.000256811						
1218	1	0.006715743	0.002849148	1.72E-07	6.55E-07	1.52E-05	0.232883357	0.000208893	22.06320107	0.441115716	263.8010693	0.000540397						
1219	1	0.005392509	0.002058372	1.95E-07	7.33E-07	2.89E-05	0.371289735	0.00016062	30.59540828	0.450692525	329.2557547	0.000321304						
1220	1	0.005644135	0.002762176	1.64E-07	6.39E-07	1.61E-05	0.450901146	0.000264777	23.23470844	0.248333463	173.6102871	0.0001122						
1221	1	0.006144345	0.002894786	1.79E-07	9.45E-07	2.31E-05	0.45782649	0.000156939	36.35670413	0.805009637	462.8215554	0.000409649						
1222	1	0.004054325	0.002349557	1.87E-07	8.15E-07	2.85E-05	0.259094195	0.000249824	44.32428391	0.359177877	292.7824704	0.00107646						
1223	1	0.003011551	0.002254028	2.42E-07	8.69E-07	1.23E-05	0.247753248	0.000292045	118.5493982	0.267993338	254.4820463	0.00188668						
1224	1	0.004969663	0.002722627	1.97E-07	6.24E-07	1.66E-05	0.298367067	0.000152904	38.94355387	0.453569298	313.4688992	0.000611573						
1225	1	0.006790705	0.002064884	2.41E-07	7.47E-07	2.33E-05	0.237651383	0.000290725	19.61458995	0.283713986	199.5053794	0.00018027						
1226	1	0.005741262	0.002824881	1.61E-07	7.97E-07	1.92E-05	0.464095671	0.000275412	26.35432289	0.333931363	220.7547678	0.000184317						
1227	1	0.004111859	0.003314336	2.15E-07	9.59E-07	2.76E-05	0.370800771	0.000167034	65.96237722	0.707957145	461.2518478	0.001400317						
1228	1	0.00621506	0.003846188	2.37E-07	8.00E-07	2.17E-05	0.266446759	0.000284951	25.30701635	0.420239342	235.4115499	0.001435855						
1229	1	0.004497441	0.002518816	2.33E-07	6.28E-07	1.56E-05	0.447586752	0.000211009	41.83368933	0.245960367	194.4696559	0.000356799						
1230	1	0.004639148	0.002516857	1.92E-07	7.53E-07	1.19E-05	0.443959308	0.000126257	67.29695737	0.580585699	412.0044614	0.000537315						
1231	1	0.005624775	0.003681991	2.00E-07	7.23E-07	1.34E-05	0.290326852	0.000109753	49.6807417	0.966036833	520.4062071	0.000905618						
1232	1	0.004467884	0.003135693	2.07E-07	9.12E-07	2.18E-05	0.456271177	0.000122133	68.67409453	0.845539833	534.6697786	0.001000781						
1233	1	0.003288077	0.002731692	1.79E-07	8.97E-07	1.13E-05	0.296285213	0.000251433	107.8353138	0.398206266	325.6270355	0.006605937						
1234	1	0.003923639	0.002023977	1.63E-07	6.84E-07	1.43E-05	0.311109001	0.000281159	47.97962375	0.221110813	206.6120742	0.000259743						
1235	1	0.003388408	0.003565643	2.17E-07	8.45E-07	1.69E-05	0.293423588	0.000238068	85.40636973	0.421095521	305.392589	0.00190524						
1236	1	0.004232118	0.002714601	1.72E-07	8.71E-07	2.47E-05	0.342365726	0.000102004	71.09712918	1.084409322	732.2856185	0.001461022						
1237	1	0.003959818	0.003855217	2.26E-07	7.52E-07	2.37E-05	0.415370992	0.000239775	47.9745047	0.333553276	229.6108725	0.006963818						
1238	1	0.003376553	0.003772017	1.76E-07	7.85E-07	1.66E-05	0.234989627	0.000251355	73.56436651	0.433290731	306.534726	0.000483068						
1239	1	0.005671654	0.003004844	1.84E-07	8.35E-07	1.70E-05	0.304861819	0.000141344	44.76120385	0.844658457	498.1596148	0.000725966						
1240	1	0.003394597	0.002300126	1.82E-07	8.38E-07	1.31E-05	0.203112892	0.000112525	128.6164901	0.873913492	712.7407931	0.003837172						
1241	1	0.006097041	0.00336409	1.62E-07	8.88E-07	1.32E-05	0.472460842	0.000124032	48.75621428	1.025285787	548.7925468	0.000477582						
1242	1	0.003579307	0.002115656	1.63E-07	6.06E-07	1.38E-05	0.2151439	0.000114172	75.312126	0.534630176	464.0220275	0.007006221						
1243	1	0.004231481	0.003031471	1.89E-07	9.98E-07	1.88E-05	0.511220212	0.000130288	83.22831117	0.854182437	563.9419219	0.000997682						
1244	1	0.005964694	0.002175287	1.97E-07	7.17E-07	1.81E-05	0.548504856	0.000186047	28.07775389	0.33271223	235.3040821	0.000118555						
1245	1	0.005829001	0.002028595	1.52E-07	6.95E-07	2.20E-05	0.333765396	0.00028524	20.49060748	0.258065289	199.9446925	9.93E-05						
1246	1	0.004772132	0.002198276	2.22E-07	8.89E-07	2.56E-05	0.219027391	0.000288409	39.23081712	0.347145036	273.3637216	0.00098334						
1247	1	0.006201402	0.002933577	1.78E-07	6.18E-07	2.58E-05	0.51027356	0.000279825	14.91507915	0.219190399	146.4481784	6.06E-05						
1248	1	0.006349801	0.002688841	1.69E-07	7.51E-07	1.51E-05	0.317311514	0.000104293	39.7304578	0.995418237	565.2408166	0.000539602						
1249	1	0.003961691	0.002405178	1.85E-07	8.15E-07	1.25E-05	0.395447816	0.000138548	88.88012619	0.578888827	449.081772	0.00076166						
1250	1	0.004628042	0.003469838	1.80E-07	9.23E-07	2.83E-05	0.333684678	0.000253022	40.89133187	0.519861047	330.6565302	0.001278702						
1251	1	0.005877352	0.002067186	2.12E-07	6.45E-07	1.10E-05	0.210487839	0.000111042	46.03379687	0.647704645	433.6176161	0.00065908						
1252	1	0.006821742	0.003050428	2.26E-07	8.36E-07	2.48E-05	0.539251933	0.000163883	25.96045299	0.574405364	316.1660129	0.000229571						
1253	1	0.004974587	0.002229671	2.31E-07	8.67E-07	1.76E-05	0.367451158	0.000243762	46.22694285	0.341340377	260.7372957	0.001491881						
1254	1	0.003223731	0.003169999	1.80E-07	7.64E-07	2.17E-05	0.258943379	0.000163124	81.40033913	0.563249285	424.9935678	0.001847756						
1255	1	0.006966117	0.002214986	1.83E-07	6.15E-07	2.84E-05	0.595664288	0.000174628	14.5855315	0.306223238	201.2361174	0.000113743						
1256	1	0.005173824	0.003126633	1.69E-07	6.86E-07	1.97E-05	0.574749019	0.0001439	33.51476347	0.474289804	305.0945222	0.000325481						
1257	1	0.004110499	0.003906207	2.31E-07	7.40E-07	1.04E-05	0.353759125	0.000168203	80.69279664	0.512913918	326.048848	0.008898974						
1258	1	0.003373159	0.003938506	1.69E-07	6.66E-07	2.01E-05	0.220591261	0.000201648	59.74980474	0.453798887	315.1766831	0.00167301						
1259	1	0.004468047	0.003169594	2.49E-07	7.74E-07	2.39E-05	0.261016038	0.000103295	64.36963542	0.948002448	589.2234849	0.002011552						
1260	1	0.006598155	0.002092753	1.53E-07	8.30E-07	1.68E-05	0.561596422	0.00014386	31.59107702	0.614032335	389.2714087	0.000165709						
1261	1	0.005732351	0.002743296	1.90E-07	6.82E-07	1.48E-05	0.568497222	0.000276872	24.75765582	0.223324988	157.3792293	0.000869845						
1262	1	0.006126595	0.002483832	2.08E-07	6.81E-07	1.25E-05	0.564295604	0.000237534	27.0623211	0.244471073	170.8017985	0.000285038						
1263	1	0.00600376	0.003645818	1.73E-07	7.55E-07	1.84E-05	0.24222194	0.000287157	24.50031285	0.420919555	245.1280566	0.000331997						
1264	1	0.005125157	0.003242383	1.78E-07	6.79E-07	1.82E-05	0.264760557	0.000172521	35.73548988	0.532279547	335.1854199	0.000557245						
1265	1	0.006574102	0.002880953	2.17E-07	6.84E-07	1.94E-05	0.398372607	0.000109983	31.02418318	0.736510022	409.008006	0.000344065						
1266	1	0.004078885	0.003368349	2.25E-07	7.57E-07	2.12E-05	0.444648698	0.000246449	47.40472207	0.299111507	217.3518527	0.005688182						
1267	1	0.005324919	0.002141208	1.87E-07	6.13E-07	1.81E-05	0.430096218	0.000231592	25.84930032	0.2270588	180.6321165	0.00014527						
1268	1	0.006903825	0.002883279	2.28E-07	8.28E-07	1.04E-05	0.363020858	0.000202455	36.96926337	0.511559759	292.3057194	0.001222089						
1269	1	0.003879348	0.002460921	1.94E-07	9.68E-07	1.64E-05	0.345511603	0.000156867	95.79949569	0.689424665	525.5345394	0.001327555						
1270	1	0.00499727	0.003627049	1.73E-07	6.09E-07	1.60E-05	0.530371191	0.000159612	33.42461335	0.3890949	247.7432892	0.000195438						
1271	1	0.003545582	0.003629161	2.36E-07	8.21E-07	1.04E-05	0.204357109	0.000201564	108.5899719	0.530861082	365.3420403	0.002489543						
1272	1	0.006278962	0.002068535	2.02E-07	8.61E-07	2.51E-05	0.441220424	0.000155999	31.71333113	0.576961267	377.3361666	0.000342795						
1273	1	0.006555123	0.003286468	2.29E-07	7.96E-07	1.81E-05	0.483273171	0.000275488	24.2747815	0.324053885	190.9033019	0.000225069						
1274	1	0.006305966	0.002021341	1.60E-07	8.17E-07	2.71E-05	0.510218904	0.000152871	26.34482768	0.56400238	373.7624565	0.00016977						
1275	1	0.005551683	0.00345012	2.39E-07	9.07E-07	1.41E-05	0.261425423	0.000108661	68.67298762	1.256610515	672.5347215	0.001939497						
1276	1	0.005873254	0.002257287	1.72E-07	7.81E-07	1.93E-05	0.402691858	0.000117957	39.24793928	0.758776596	486.075643	0.000448531						
1277	1	0.003306036	0.002333049	2.25E-07	7.34E-07	1.61E-05	0.430648934	0.000263776	70.95044566	0.20529056	194.1074334	0.000450925						
1278	1	0.003933932	0.002584197	2.17E-07	8.29E-07	1.40E-05	0.334461956	0.00029164	64.74416938	0.279473342	226.205198	0.000566805						
1279	1	0.003598656	0.002656766	1.61E-07	9.09E-07	2.59E-05	0.231676648	0.000217414	66.48030327	0.562535605	438.63508	0.001423111						
1280	1	0.003771608	0.00355081	1.85E-07	9.36E-07	1.27E-05	0.276137851	0.00023963	89.46611236	0.545988604	370.330478	0.001524741						
1281	1	0.004587228	0.002677895	2.42E-07	9.35E-07	2.26E-05	0.286515837	0.000273098	49.61366642	0.391027421	282.7594872	0.002289641						
1282	1	0.003259596	0.003356001	2.04E-07	8.07E-07	1.51E-05	0.206628884	0.000270566	85.49680652	0.376473233	284.1983926	0.00106524						
1283	1	0.00489884	0.003888237	1.96E-07	9.40E-07	2.07E-05	0.209773482	0.00018682	52.82952619	0.886108983	506.0973717	0.001808899						
1284	1	0.005017439	0.003752968	2.41E-07	7.14E-07	1.27E-05	0.327184284	0.000100027	67.16037883	0.918357233	510.6639699	0.001172551						
1285	1	0.005120432	0.003658352	2.17E-07	9.65E-07	2.51E-05	0.585606375	0.000133702	50.43181926	0.812952758	461.9782689	0.001534993						
1286	1	0.004393064	0.003196975	2.23E-07	9.48E-07	1.67E-05	0.266754685	0.000192609	72.20926594	0.659912423	430.5637214	0.001541676						
1287	1	0.004865557	0.002912741	1.63E-07	8.56E-07	2.79E-05	0.270338413	0.000185486	39.27183149	0.676773843	443.6923555	0.000878029						
1288	1	0.004179593	0.002117477	1.56E-07	6.11E-07	2.10E-05	0.321838246	0.00021261	35.24673029	0.26771771	233.2863019	0.000347775						
1289	1	0.006018043	0.003342206	2.44E-07	7.94E-07	2.04E-05	0.428467298	0.000257841	28.06611105	0.3524516	211.8617377	0.000271095						
1290	1	0.006065979	0.003840332	1.71E-07	8.43E-07	1.93E-05	0.28123685	0.00022334	30.20410996	0.651937218	354.9029444	0.000803495						
1291	1	0.005710402	0.002034631	1.73E-07	9.66E-07	2.54E-05	0.227352087	0.000206663	36.10921242	0.643048298	450.5584583	0.000645368						
1292	1	0.003798337	0.002024035	2.47E-07	9.33E-07	1.89E-05	0.517713753	0.000298099	70.74849082	0.422021882	497.4079805	0.000328059						
1293	1	0.004954445	0.002261179	1.71E-07	9.32E-07	1.65E-05	0.263949104	0.000247754	48.76658688	0.479578215	356.4210501	0.000563582						
1294	1	0.005925883	0.002107388	2.21E-07	6.49E-07	2.97E-05	0.307817282	0.00021862	20.4690454	0.296000941	216.8930831	0.000528399						
1295	1	0.004728014	0.003861025	2.01E-07	6.26E-07	2.32E-05	0.258867399	0.000189834	32.62195255	0.444990755	276.7623892	0.000718457						
1296	1	0.006100912	0.003062524	1.59E-07	9.60E-07	2.74E-05	0.456022501	0.00011126	39.69247159	1.316046732	706.5426469	0.000616032						
1297	1	0.006557059	0.002695446	2.17E-07	7.82E-07	1.89E-05	0.544567062	0.000103406	36.1366843	0.78980346	440.5735419	0.000527898						
1298	1	0.006751288	0.002957548	2.07E-07	9.97E-07	1.81E-05	0.546598634	0.000143968	39.58833063	0.85488783	458.1152932	0.000359918						
1299	1	0.005756092	0.002342939	1.51E-07	6.68E-07	1.41E-05	0.483655959	0.000280324	23.78218281	0.230740447	172.3110152	8.13E-05						
1300	1	0.00352772	0.002850409	2.16E-07	7.29E-07	2.19E-05	0.275847291	0.000142129	74.70305254	0.548185602	416.4961174	0.001440399						
