sample	pattern	L1 	L2	t1	t2	tp	rate	W	freq	Q	Tmax	Stiff
1564	3	0.005200212	0.002277073	1.95E-07	6.57E-07	2.75E-05	0.433820043	0.000210023	17.01933639	0.06831218	173.2394362	0.000132892
1565	3	0.005123196	0.003719192	2.01E-07	8.95E-07	2.71E-05	0.37330311	0.000122856	33.54882118	0.279683259	407.6767934	0.000904199
1566	3	0.004139087	0.003737139	1.57E-07	8.45E-07	1.69E-05	0.428052236	0.000153935	45.54951396	0.213764348	327.5517546	0.000693595
1567	3	0.003528728	0.002269946	2.44E-07	7.34E-07	1.40E-05	0.564712294	0.000114315	67.12496261	0.120761116	287.2864565	0.000732717
1568	3	0.006827766	0.002718641	1.60E-07	9.57E-07	1.77E-05	0.456753735	0.000131626	26.31857929	0.238152927	456.0815108	0.000299653
1569	3	0.003153633	0.002133699	2.04E-07	9.67E-07	1.33E-05	0.205477836	0.000124922	110.3546151	0.237267314	561.3899585	0.009468484
1570	3	0.006051051	0.003445508	2.35E-07	7.00E-07	2.23E-05	0.245117832	0.000109722	24.04845424	0.226025349	358.1715414	0.000684319
1571	3	0.00439259	0.002943898	1.58E-07	8.73E-07	2.05E-05	0.576156016	0.000203173	32.28839356	0.124821296	242.6074863	0.000294615
1572	3	0.003526909	0.003301563	2.35E-07	7.38E-07	1.14E-05	0.202716025	0.000102296	83.65599052	0.258842513	426.1604824	0.006952333
1573	3	0.004169899	0.002435325	1.80E-07	8.38E-07	2.13E-05	0.356233699	0.000143599	43.19974569	0.164627943	361.6357215	0.000704836
1574	3	0.004352493	0.003491745	1.87E-07	7.69E-07	2.14E-05	0.211498314	0.000217624	30.40291238	0.141066507	237.6283319	0.001098392
1575	3	0.003364521	0.003002043	2.42E-07	6.99E-07	2.31E-05	0.206534993	0.000113041	57.3850275	0.201737257	367.7215121	0.004753008
1576	3	0.005080358	0.003304697	1.89E-07	7.52E-07	1.74E-05	0.444759957	0.000250626	23.61737122	0.091209628	167.5890431	0.000219369
1577	3	0.003956605	0.00385052	1.88E-07	7.49E-07	1.66E-05	0.38644667	0.000280757	34.01553945	0.097033111	157.4792092	0.000402003
1578	3	0.005032802	0.003589458	1.64E-07	6.82E-07	1.38E-05	0.543110018	0.000100378	34.26481756	0.20675278	325.6106614	0.000402635
1579	3	0.003040037	0.002017369	2.34E-07	9.08E-07	2.71E-05	0.206029238	0.00028669	55.30601356	0.087150345	224.5192136	0.001702077
1580	3	0.003759377	0.003388208	2.48E-07	8.30E-07	2.12E-05	0.474542234	0.000288355	38.34420411	0.084027554	151.0852384	0.000520761
1581	3	0.00432463	0.002680113	2.43E-07	7.23E-07	1.08E-05	0.460339733	0.000213556	42.75277799	0.077187252	170.0287608	0.000312042
1582	3	0.005954765	0.003912746	1.81E-07	9.04E-07	1.56E-05	0.46823525	0.000280382	22.70699518	0.122077688	187.9949693	0.000236051
1583	3	0.004166196	0.00264697	2.22E-07	6.74E-07	1.88E-05	0.285402772	0.000172903	34.95442824	0.104820003	227.5219921	0.000403921
1584	3	0.005134186	0.003664543	1.97E-07	8.53E-07	1.39E-05	0.200935033	0.00029951	29.0674059	0.121662824	196.6037662	0.000722369
1585	3	0.005461252	0.003648937	1.91E-07	9.59E-07	2.02E-05	0.443147668	0.000292337	24.60568526	0.121144712	195.478038	0.000318081
1586	3	0.005664377	0.003842909	1.95E-07	8.53E-07	1.42E-05	0.241443697	0.000212069	28.85009237	0.172162332	261.4389595	0.000688684
1587	3	0.004169315	0.003088034	1.68E-07	7.10E-07	1.47E-05	0.422819505	0.000209764	34.34339485	0.100052301	193.9110106	0.00031949
1588	3	0.00548205	0.002001314	1.69E-07	7.91E-07	1.04E-05	0.230636277	0.000194982	32.32859973	0.110472524	292.6507902	0.000271261
1589	3	0.004002766	0.003162363	1.65E-07	7.64E-07	2.79E-05	0.417102141	0.000270887	25.64904683	0.091076061	172.4286867	0.000326297
1590	3	0.004841833	0.00229879	1.99E-07	8.28E-07	1.68E-05	0.270708845	0.000183585	35.02089002	0.125054152	293.3628742	0.000562272
1591	3	0.006339107	0.00335159	1.69E-07	8.44E-07	2.41E-05	0.408347729	0.000105664	24.55481185	0.29225861	461.0417106	0.000437924
1592	3	0.004036482	0.003016432	2.47E-07	9.27E-07	2.72E-05	0.319801831	0.000279323	36.77047057	0.106178406	200.2801619	0.000740094
1593	3	0.0065201	0.002510427	1.69E-07	6.75E-07	2.72E-05	0.354642238	0.00018892	12.80396045	0.095396209	217.1941822	0.000116172
1594	3	0.006328024	0.002412985	2.40E-07	7.84E-07	1.33E-05	0.408280342	0.00015375	28.04910748	0.118718841	267.587905	0.000226267
1595	3	0.006089472	0.002774782	1.54E-07	9.95E-07	2.05E-05	0.556742856	0.000268737	20.48760615	0.116540836	232.8032003	0.000195227
1596	3	0.005742356	0.003035689	1.94E-07	7.52E-07	1.06E-05	0.234121504	0.000143176	33.69647103	0.179712763	329.9106792	0.000702769
1597	3	0.006187506	0.002803611	1.55E-07	7.27E-07	2.74E-05	0.370293717	0.000286281	12.08213778	0.079622555	166.4369247	0.000104423
1598	3	0.006464621	0.002961286	2.41E-07	7.00E-07	2.05E-05	0.535375787	0.000148966	18.69541472	0.111344354	217.3438831	0.000184846
1599	3	0.005102894	0.002699608	1.76E-07	6.68E-07	2.20E-05	0.539567715	0.000262198	16.59378939	0.060471212	136.7631855	0.000114354
1600	3	0.00637909	0.002470006	2.01E-07	8.68E-07	1.18E-05	0.319196535	0.0002086	27.35752041	0.118560291	261.4115343	0.000243029
1601	3	0.004527373	0.003067773	1.93E-07	6.93E-07	1.06E-05	0.309720447	0.000105206	51.04401231	0.206154357	369.2806896	0.000839295
1602	3	0.005777922	0.002659996	2.25E-07	9.18E-07	1.11E-05	0.491249802	0.000101845	49.61286312	0.23407962	446.0767751	0.000551898
1603	3	0.005657568	0.003170653	2.42E-07	6.67E-07	2.94E-05	0.215299414	0.000143921	19.4511031	0.153459616	274.7793462	0.00075627
1604	3	0.003915846	0.003415531	1.85E-07	8.84E-07	2.18E-05	0.458729323	0.000121751	53.41451749	0.245918267	392.8831197	0.0011497
1605	3	0.005924459	0.00372676	1.52E-07	6.60E-07	2.05E-05	0.536665388	0.000145313	17.32801846	0.144598296	233.1832312	0.000184132
1606	3	0.004720132	0.002598781	2.08E-07	7.38E-07	2.71E-05	0.37638143	0.000157314	27.05466876	0.121622938	261.3364951	0.000388695
1607	3	0.006065565	0.002766029	1.74E-07	7.58E-07	1.39E-05	0.447360278	0.00018814	22.75126935	0.109534746	227.1498747	0.000155745
1608	3	0.003927421	0.003742866	2.23E-07	7.28E-07	2.62E-05	0.470387582	0.000191771	32.52384639	0.116777433	190.5295564	0.000468628
1609	3	0.00415114	0.00346104	2.23E-07	8.83E-07	1.42E-05	0.413496339	0.000134232	61.60795015	0.214584457	342.7896715	0.001140673
1610	3	0.005835448	0.002002026	1.69E-07	8.94E-07	2.99E-05	0.293156173	0.000139426	23.74924873	0.18178392	456.5027503	0.000429845
1611	3	0.004340763	0.00227806	1.84E-07	8.26E-07	1.92E-05	0.246959469	0.000278309	31.38711238	0.088388745	210.8890756	0.000507232
1612	3	0.00342472	0.002783781	2.20E-07	9.55E-07	1.09E-05	0.581499378	0.000158436	88.18619623	0.148097136	293.2147432	0.001188671
1613	3	0.006796616	0.003864877	1.55E-07	9.66E-07	2.01E-05	0.447533856	0.000138308	24.47333896	0.307644173	434.7222652	0.000420734
1614	3	0.006501291	0.002839756	2.43E-07	8.12E-07	2.69E-05	0.459579209	0.000252101	15.36551267	0.082920869	170.0826077	9.98E-05
1615	3	0.00671716	0.003397159	1.73E-07	8.81E-07	1.48E-05	0.350904499	0.000208067	22.14543192	0.160345907	269.55809	0.000233693
1616	3	0.00553153	0.003975197	2.28E-07	8.87E-07	2.69E-05	0.384513341	0.000152383	27.72597166	0.219430895	311.6642136	0.000665386
1617	3	0.004451687	0.003233989	1.81E-07	8.53E-07	2.56E-05	0.471535219	0.000277608	25.85360099	0.098313258	179.8116119	0.000317223
1618	3	0.00385758	0.002393484	1.91E-07	9.07E-07	2.57E-05	0.264024408	0.000219919	40.98303289	0.128290744	288.4266934	0.001013639
1619	3	0.003750444	0.003718269	2.02E-07	7.88E-07	1.01E-05	0.405473972	0.00025152	53.55749463	0.105598852	174.5680294	0.000551169
1620	3	0.004767617	0.003948907	1.85E-07	6.79E-07	1.96E-05	0.423930538	0.000277779	20.68928699	0.083716818	136.8672715	0.000218714
1621	3	0.003996473	0.00252993	2.06E-07	9.17E-07	1.04E-05	0.360455253	0.000247383	58.98416789	0.104233111	227.6450189	0.0005738
1622	3	0.005840263	0.003282202	2.15E-07	9.83E-07	2.03E-05	0.531437573	0.000102569	37.89955725	0.3006497	470.5612202	0.000741023
1623	3	0.005506141	0.003216774	2.21E-07	8.14E-07	1.12E-05	0.226759241	0.000211124	33.29669501	0.136391208	243.8976696	0.000693529
1624	3	0.006007956	0.002070777	2.46E-07	7.50E-07	2.99E-05	0.23334105	0.000251746	15.55354964	0.072891338	190.7699436	0.000245213
1625	3	0.00505096	0.003733873	2.16E-07	6.28E-07	2.85E-05	0.596288383	0.000107871	22.1422596	0.156822652	245.2356522	0.000323869
1626	3	0.005798534	0.003723967	1.67E-07	8.76E-07	2.70E-05	0.249958554	0.000145903	23.96933789	0.278552723	412.6718882	0.000914235
1627	3	0.003204729	0.003279033	1.58E-07	9.08E-07	2.11E-05	0.491384272	0.000118813	73.08772323	0.270192295	446.4451526	0.001668363
1628	3	0.004680432	0.003341695	2.31E-07	9.56E-07	2.34E-05	0.587203456	0.000265791	29.57850944	0.101587522	179.4410236	0.000469772
1629	3	0.005998286	0.003162296	2.45E-07	6.86E-07	1.41E-05	0.406578873	0.000297074	18.66522933	0.063245915	125.148379	0.000128387
1630	3	0.003952765	0.002772446	1.71E-07	7.19E-07	2.38E-05	0.24142095	0.000224525	29.7562352	0.105352944	219.3196082	0.000677206
1631	3	0.004144196	0.003202714	2.37E-07	9.26E-07	1.75E-05	0.511129371	0.000196594	48.14960485	0.131951817	235.8656195	0.000704042
1632	3	0.003875962	0.002310346	1.75E-07	9.91E-07	2.08E-05	0.469230494	0.000232929	46.07412327	0.116441457	269.1261765	0.000520242
1633	3	0.005454529	0.002133273	1.96E-07	7.40E-07	2.21E-05	0.321687955	0.000222432	20.2463507	0.080211078	206.7062117	0.00019316
1634	3	0.006356335	0.002345725	1.51E-07	6.87E-07	2.07E-05	0.266297226	0.000168494	15.98815987	0.118224545	278.977333	0.000194362
1635	3	0.005447331	0.002569745	1.80E-07	8.00E-07	2.06E-05	0.247237762	0.000102832	32.51812173	0.254918706	509.0963953	0.000960357
1636	3	0.003556591	0.00352417	1.71E-07	8.01E-07	1.47E-05	0.456724879	0.000232426	47.93767997	0.11700246	199.8425429	0.00059722
1637	3	0.00639868	0.003747798	2.45E-07	9.23E-07	1.15E-05	0.242092639	0.000160002	35.70127031	0.232363487	343.5640412	0.001005846
1638	3	0.00581162	0.002905403	1.85E-07	9.22E-07	1.11E-05	0.311818406	0.000137655	41.76784912	0.234756598	428.1497234	0.000643218
1639	3	0.006012209	0.00281338	1.82E-07	7.75E-07	1.70E-05	0.364881644	0.000192161	21.92061376	0.119287324	241.0542327	0.000211498
1640	3	0.006788487	0.00389578	1.96E-07	7.48E-07	1.67E-05	0.540612029	0.000197687	16.77553431	0.118431723	186.6336155	0.000162491
1641	3	0.003272585	0.003052472	1.83E-07	7.37E-07	2.46E-05	0.483103441	0.000266632	35.89212045	0.078143282	155.4554174	0.000445191
1642	3	0.0036326	0.003953641	2.06E-07	7.89E-07	1.79E-05	0.310549343	0.000116871	62.11952449	0.267266121	378.4122663	0.002231463
1643	3	0.00446789	0.003594344	1.51E-07	6.92E-07	2.37E-05	0.514539981	0.000107336	30.53856261	0.209909691	331.5460962	0.000485768
1644	3	0.005643926	0.003510197	2.02E-07	9.96E-07	1.36E-05	0.452234397	0.000187405	37.48857043	0.18674248	298.8926862	0.000504298
1645	3	0.00569446	0.003834997	2.41E-07	6.26E-07	2.27E-05	0.315003622	0.000196218	17.64663435	0.107379928	174.0849888	0.000290279
1646	3	0.005886161	0.003009775	2.18E-07	9.21E-07	2.37E-05	0.583055473	0.000123099	28.58137291	0.199849065	354.5297688	0.000482955
1647	3	0.004342211	0.002636583	2.17E-07	6.59E-07	1.56E-05	0.416890761	0.000231883	29.77733143	0.067496525	153.5763561	0.000229323
1648	3	0.004136379	0.003952391	2.07E-07	8.91E-07	2.76E-05	0.408720417	0.000232417	33.90484507	0.14386704	216.9188883	0.00071097
1649	3	0.004019064	0.003347359	2.36E-07	7.89E-07	2.83E-05	0.395024038	0.000112499	44.73005043	0.218247834	354.9785012	0.001187303
1650	3	0.006660273	0.002979634	1.98E-07	7.10E-07	1.18E-05	0.25022246	0.000233188	19.05252701	0.097731991	192.6564515	0.000211994
1651	3	0.003435222	0.002885792	2.05E-07	9.85E-07	2.14E-05	0.344988807	0.000115178	81.26899682	0.28973349	519.0165941	0.002736491
1652	3	0.003077927	0.002927813	2.46E-07	9.91E-07	1.29E-05	0.588350649	0.000154557	103.9623107	0.159273035	299.2954065	0.001870679
1653	3	0.006087662	0.003211708	2.34E-07	8.71E-07	2.85E-05	0.223230611	0.000294945	17.01596956	0.107913392	193.3691386	0.00039817
1654	3	0.003105515	0.003419535	2.14E-07	7.87E-07	2.11E-05	0.527961878	0.000118869	68.57965048	0.190126159	312.5849071	0.00149842
1655	3	0.004498938	0.003824461	2.34E-07	8.37E-07	1.19E-05	0.209319066	0.000147664	54.73268739	0.232527244	343.4928594	0.002765543
1656	3	0.003616133	0.003760892	1.62E-07	9.44E-07	2.73E-05	0.204675491	0.000279092	40.25147705	0.174505399	267.3411854	0.001043267
1657	3	0.006184395	0.002364291	1.53E-07	6.65E-07	2.10E-05	0.511804805	0.000253679	12.51301646	0.06052586	150.437905	5.91E-05
1658	3	0.004396281	0.003416507	1.83E-07	8.46E-07	1.92E-05	0.372823221	0.000143824	42.52908898	0.210456816	344.0855274	0.00082168
1659	3	0.005557469	0.003662267	2.21E-07	6.72E-07	2.16E-05	0.503618075	0.000255579	16.51704953	0.074710247	131.4214657	0.000155897
1660	3	0.004002491	0.002687535	2.23E-07	7.15E-07	1.89E-05	0.593462402	0.000267966	29.08471348	0.05697574	129.7425784	0.000253953
1661	3	0.005458213	0.0023531	1.56E-07	8.74E-07	1.46E-05	0.537689877	0.000232902	26.33240545	0.096006483	224.8286589	0.000169662
1662	3	0.005940184	0.003799004	1.74E-07	9.53E-07	1.09E-05	0.432173315	0.000198579	34.54667412	0.189950222	287.1515621	0.000381952
1663	3	0.006795796	0.003263307	1.97E-07	6.49E-07	1.56E-05	0.500319216	0.000253843	13.27581979	0.067876781	132.0030177	7.90E-05
1664	3	0.003072338	0.003696912	2.40E-07	8.70E-07	1.08E-05	0.474632279	0.000199084	90.95881486	0.136046367	219.0203483	0.001384126
1665	3	0.003147482	0.002501146	1.82E-07	6.67E-07	1.92E-05	0.219606137	0.000283568	39.94317019	0.071032557	164.7133895	0.000838321
1666	3	0.004127714	0.003630269	2.39E-07	9.16E-07	1.05E-05	0.568347881	0.000115846	77.89176054	0.230885107	348.6681111	0.001328464
1667	3	0.005056559	0.002084933	2.29E-07	8.91E-07	1.19E-05	0.482863721	0.000257897	36.23206734	0.072555686	187.992215	0.000190555
1668	3	0.004559258	0.003812271	1.63E-07	7.84E-07	2.05E-05	0.220712706	0.00022281	28.17876919	0.160115394	248.9244006	0.000857178
1669	3	0.003086132	0.002222961	2.06E-07	8.42E-07	2.57E-05	0.277726095	0.000290951	48.04395681	0.080915769	197.2845496	0.000670054
1670	3	0.004866708	0.003822242	1.92E-07	7.19E-07	1.51E-05	0.477814257	0.000266381	24.64726115	0.087147122	144.9460053	0.00022662
1671	3	0.003024714	0.003274304	2.32E-07	8.65E-07	1.67E-05	0.414138616	0.000291832	63.21714074	0.091680519	167.0945754	0.000953288
1672	3	0.005266559	0.002231726	2.01E-07	9.26E-07	2.26E-05	0.413297105	0.000126018	36.04869344	0.188357633	427.9568649	0.000499614
1673	3	0.006804331	0.002155988	1.94E-07	9.13E-07	1.33E-05	0.373872182	0.000238568	22.9822818	0.09917545	243.5644851	0.000154231
1674	3	0.006279614	0.003108823	2.29E-07	7.07E-07	2.06E-05	0.272375252	0.000229843	16.66944663	0.095751746	182.7759783	0.000248795
1675	3	0.003792383	0.002311293	2.49E-07	7.00E-07	1.75E-05	0.321767233	0.000195864	43.05459077	0.08320656	203.7077998	0.000538938
1676	3	0.005845703	0.002941755	2.13E-07	6.83E-07	1.78E-05	0.432213405	0.000134215	23.74198161	0.132967319	256.7933929	0.000189193
1677	3	0.004107057	0.002184089	1.76E-07	9.35E-07	2.51E-05	0.439857441	0.000172906	41.68886824	0.139781691	336.035477	0.000551519
1678	3	0.00437093	0.00287296	1.76E-07	7.73E-07	1.07E-05	0.335782567	0.000115746	56.56287833	0.210300637	397.2365559	0.000831445
1679	3	0.003833754	0.003486412	2.00E-07	6.27E-07	1.78E-05	0.502070099	0.000151768	36.68205181	0.112959749	197.8338183	0.000419599
1680	3	0.006516115	0.003737524	1.71E-07	7.78E-07	1.04E-05	0.360285347	0.00025531	21.3347631	0.115115746	186.908872	0.000175005
1681	3	0.005493316	0.003947105	1.88E-07	8.79E-07	1.90E-05	0.297503387	0.000188697	28.36292693	0.200512923	293.058551	0.000654834
1682	3	0.003670939	0.003288837	1.51E-07	6.04E-07	1.83E-05	0.337845989	0.000164694	34.01852291	0.119713663	220.4386368	0.000466693
1683	3	0.003976714	0.002819707	1.55E-07	9.79E-07	1.07E-05	0.409489837	0.000206796	63.81021337	0.164670886	320.9734014	0.000710956
1684	3	0.003346685	0.00246348	1.88E-07	7.70E-07	2.55E-05	0.578298923	0.000270593	34.11127769	0.063065091	149.8414607	0.000359587
1685	3	0.003472933	0.002375438	1.61E-07	7.82E-07	1.40E-05	0.336063184	0.000156664	60.22369449	0.141576122	326.6724618	0.000843823
1686	3	0.005441503	0.003313343	2.48E-07	7.69E-07	2.67E-05	0.356493445	0.000137894	26.19801517	0.172293852	290.6438579	0.000541869
1687	3	0.005248429	0.003913679	1.54E-07	6.26E-07	2.82E-05	0.54171598	0.000238794	13.06891436	0.082969988	138.4802248	0.000124936
1688	3	0.00608947	0.003916098	1.88E-07	7.68E-07	1.52E-05	0.203828785	0.000199497	22.35046891	0.167608987	253.0733811	0.000620433
1689	3	0.006515075	0.002659819	1.69E-07	7.13E-07	2.90E-05	0.311636916	0.000228277	12.17867473	0.093625612	202.2712697	0.000137474
1690	3	0.004228918	0.002885671	2.39E-07	7.30E-07	1.75E-05	0.462971448	0.000255096	32.04527744	0.070410372	147.5531504	0.000211229
1691	3	0.003024043	0.002175143	1.75E-07	7.05E-07	1.22E-05	0.388491303	0.000198957	63.6930633	0.082655423	214.3639089	0.000533229
1692	3	0.005144476	0.003868505	1.56E-07	6.34E-07	2.60E-05	0.355917317	0.000201865	16.48099387	0.116055157	186.9743679	0.00023106
1693	3	0.00347487	0.003310485	1.76E-07	8.08E-07	1.07E-05	0.572935722	0.000292531	49.99588472	0.080775834	149.7587819	0.000438805
1694	3	0.005091014	0.003254891	2.35E-07	9.50E-07	1.11E-05	0.278162033	0.000114254	61.99430344	0.303355841	485.4083655	0.001778414
1695	3	0.005166555	0.003092586	1.76E-07	6.84E-07	2.47E-05	0.406195934	0.000181219	19.90083586	0.110096071	210.9000806	0.000188143
1696	3	0.005842316	0.00398294	1.66E-07	7.90E-07	1.96E-05	0.394936279	0.000184783	21.56605488	0.168876675	251.4802828	0.000292151
1697	3	0.006977118	0.002162723	1.51E-07	9.95E-07	2.90E-05	0.229703298	0.000256856	15.35702256	0.140144419	330.6317074	0.000282634
1698	3	0.004670358	0.002718474	2.49E-07	9.76E-07	1.03E-05	0.5592646	0.000194652	55.32965437	0.118525468	241.8873788	0.000536978
1699	3	0.003574661	0.002491451	1.63E-07	8.81E-07	1.66E-05	0.288526654	0.000120695	70.08022281	0.243165572	510.121652	0.001979095
1700	3	0.006400673	0.003576234	1.69E-07	7.58E-07	1.52E-05	0.467127771	0.000219754	18.34593396	0.114439477	193.6015388	0.000155389
1701	3	0.00330576	0.002785364	1.73E-07	9.78E-07	1.72E-05	0.238377762	0.000158145	79.32224515	0.241769564	463.6682525	0.003943021
1702	3	0.005579772	0.002992236	1.77E-07	8.93E-07	2.90E-05	0.531381489	0.000293144	17.16262387	0.090963967	176.3715458	0.000181332
1703	3	0.003759523	0.003568944	1.96E-07	6.50E-07	1.77E-05	0.56420227	0.000113485	43.82610043	0.155605974	255.2788551	0.000654218
1704	3	0.006901628	0.003396155	1.75E-07	8.70E-07	1.18E-05	0.465911867	0.000293672	19.32738427	0.100526186	175.8039692	0.00013443
1705	3	0.003452751	0.002165532	1.54E-07	8.29E-07	2.68E-05	0.599847848	0.000253669	33.48468032	0.074494313	190.4413593	0.000341558
1706	3	0.005420424	0.002734474	1.52E-07	6.94E-07	2.36E-05	0.266512725	0.000185802	18.52145702	0.12141065	253.6583951	0.000239344
1707	3	0.005170971	0.003177223	2.31E-07	7.89E-07	2.84E-05	0.408734827	0.000272697	19.72759974	0.085149575	160.5106049	0.000219577
1708	3	0.00511575	0.00335917	2.18E-07	6.76E-07	1.94E-05	0.570370501	0.000223391	20.37129443	0.076589084	143.7814729	0.000190879
1709	3	0.003664597	0.003728231	1.77E-07	8.30E-07	1.25E-05	0.232337277	0.000203528	57.83655299	0.177463805	278.6905396	0.001416722
1710	3	0.004481077	0.003348189	1.53E-07	8.61E-07	2.79E-05	0.546774608	0.000190044	27.5331407	0.151338152	261.4303313	0.000420973
1711	3	0.006001945	0.002896325	2.11E-07	8.80E-07	1.47E-05	0.219090037	0.000190817	28.95700092	0.161035677	306.1357634	0.0006189
1712	3	0.005445325	0.00203418	2.12E-07	6.78E-07	2.01E-05	0.484218851	0.00019596	20.15207674	0.065093757	180.1596346	0.000119548
1713	3	0.005761322	0.0034521	1.94E-07	7.31E-07	2.09E-05	0.565750714	0.000271677	15.75354096	0.074565359	136.2517766	0.000141775
1714	3	0.005503998	0.003034422	2.04E-07	6.64E-07	1.28E-05	0.442783973	0.000219091	23.04644661	0.078894976	159.0283576	0.000151707
1715	3	0.005577235	0.002127211	1.56E-07	8.42E-07	1.82E-05	0.231765284	0.000187761	25.71328496	0.137843273	341.3559548	0.000440342
1716	3	0.004630654	0.002225802	2.50E-07	8.82E-07	1.93E-05	0.500307123	0.000124098	46.77271219	0.149573861	346.7707858	0.000588656
1717	3	0.00686101	0.003733471	2.38E-07	6.69E-07	1.58E-05	0.385024061	0.000270261	14.5576112	0.079149586	135.2442329	0.000127488
1718	3	0.006988628	0.002562186	1.86E-07	8.96E-07	2.09E-05	0.229541037	0.000214289	17.98912522	0.141432669	297.59713	0.000342096
1719	3	0.003332957	0.002395031	2.40E-07	8.69E-07	2.21E-05	0.403138229	0.00011033	76.1232855	0.194476546	418.4754881	0.001662692
1720	3	0.004203826	0.002481084	2.28E-07	9.57E-07	1.11E-05	0.260539371	0.000211327	62.25328824	0.135963425	294.9872197	0.001223995
1721	3	0.006957348	0.003052421	2.04E-07	8.85E-07	2.64E-05	0.448684605	0.00027482	14.12296979	0.097677487	185.027894	9.71E-05
1722	3	0.003042426	0.002444543	1.55E-07	8.06E-07	2.79E-05	0.451219096	0.000215925	45.11315201	0.102670808	235.4300009	0.000517401
1723	3	0.003577172	0.003497231	1.78E-07	9.48E-07	2.60E-05	0.589428168	0.000197675	44.84292073	0.156675955	258.9080235	0.000932144
1724	3	0.005108646	0.002435116	1.70E-07	6.07E-07	1.69E-05	0.309866053	0.00026706	17.79538711	0.059416841	144.8666186	0.000127757
1725	3	0.005630257	0.00233954	1.79E-07	7.48E-07	2.30E-05	0.404894828	0.000213556	18.76555822	0.087030885	208.692286	0.000154242
1726	3	0.003241675	0.003555651	1.53E-07	8.72E-07	2.79E-05	0.449449918	0.000174205	49.92746198	0.193427398	312.0744967	0.001087712
1727	3	0.005770699	0.003569957	2.13E-07	8.76E-07	2.61E-05	0.21914952	0.000175157	23.99826257	0.205629535	322.8865281	0.001018268
