Sample	m 	n	tcrease	tpanel	W	bend stiff 0.3	bend stiff 0.6	bend stiff 0.9	axial stiff 0.3	axial stiff 0.6	axial stiff 0.9
219	24	9	0.000908049	0.001141711	3.99E-03	1.87E+03	6.88E+02	336.8656267	7618.521423	5608.422029	6206.361707
220	36	6	0.000704676	0.001212338	3.40E-03	1.09E+03	1.82E+02	24.97772954	4966.045273	1833.206576	574.935986
221	36	6	0.000988153	0.003601398	1.29E-03	1.27E+04	1.22E+03	130.2581549	56233.2718	11003.62897	3172.792371
222	3.60E+01	9	0.000822156	0.001224317	2.38E-03	2.08E+03	4.46E+02	87.49232873	10687.57765	5035.481197	2287.823132
223	3.60E+01	9	0.000547211	0.001051161	1.74E-03	1.21E+03	2.79E+02	61.94817662	6158.184863	3109.626284	1578.042155
224	24	12	0.000831243	0.005788082	3.39E-03	5.73E+04	1.46E+04	4204.735222	330430.9422	163009.4222	87761.9884
225	2.40E+01	12	0.000868993	0.002307793	2.04E-03	8.29E+03	2.92E+03	1490.109266	45344.72288	30796.37312	30261.37744
226	24	12	0.000806359	0.002553459	2.99E-03	7.40E+03	2.75E+03	1524.842206	40168.19172	28413.60878	30334.96373
227	30	9	0.000816093	0.001565256	2.15E-03	3.51E+03	8.82E+02	226.1076156	16234.18888	8768.467721	5216.453633
228	36	6	0.000539788	0.004335182	3.34E-03	9.43E+03	6.91E+02	55.30153408	42012.3564	6660.302071	1365.033873
229	3.60E+01	9	0.000609314	0.003167914	1.19E-03	1.64E+04	1.81E+03	186.2793054	83492.33024	19532.05998	4975.830567
230	36	6	0.000931058	0.005771763	2.82E-03	1.73E+04	1.25E+03	113.4153793	75799.54662	11738.77385	2853.165723
231	24	12	0.000825654	0.001355223	1.23E-03	4.36E+03	1.62E+03	908.9462949	23682.8017	16978.25812	18627.2575
232	36	9	0.000589388	0.004271239	2.54E-03	1.89E+04	2.12E+03	209.2122374	97461.32462	23149.39692	5574.9224
233	24	9	0.000988819	0.001362425	3.54E-03	2.86E+03	9.96E+02	442.8231531	11816.33187	8329.634723	8317.90822
234	36	6	0.000696288	0.004885795	1.93E-03	1.45E+04	9.88E+02	85.69109318	63470.87856	9320.304657	2147.745263
235	36	12	0.000587927	0.001559068	1.19E-03	3.45E+03	8.22E+02	202.3303213	20364.98114	10311.22878	5622.907654
236	24	9	0.00072885	0.002811643	1.05E-03	2.49E+04	5.31E+03	1102.822472	107650.9764	47279.01379	21260.48282
237	2.40E+01	9	0.000981605	0.001335407	1.52E-03	5.65E+03	1.67E+03	561.6876144	24099.54314	14730.4655	10948.6451
238	3.00E+01	9	0.000717737	0.001249623	1.22E-03	3.53E+03	8.44E+02	200.247582	16422.46504	8460.787004	4628.443005
239	24	6	0.000816974	0.003904599	3.96E-03	1.75E+04	2.95E+03	421.1890788	60428.11363	21757.19478	7526.598817
240	30	12	0.000580903	0.003931752	3.67E-03	1.52E+04	3.78E+03	1009.059781	86678.51325	43891.50263	24240.20709
241	24	9	0.000765157	0.001813071	1.26E-03	7.94E+03	2.21E+03	688.5463757	33747.06452	19427.56394	13230.3943
242	36	9	0.000687924	0.004581108	3.78E-03	1.69E+04	2.08E+03	223.0452027	86955.43973	22928.92168	5951.86147
243	30	12	0.000726408	0.004787942	3.54E-03	2.70E+04	5.92E+03	1295.473782	155267.5827	69415.39855	31499.38785
244	24	9	0.000841088	0.004194	2.44E-03	3.40E+04	7.33E+03	1534.943619	147789.7833	65483.15535	29428.20296
245	36	9	0.000647836	0.001797866	2.43E-03	2.68E+03	5.40E+02	100.8312587	13675.55958	6047.71425	2640.456106
246	3.00E+01	6	0.000957432	0.003106195	3.59E-03	8.43E+03	1.18E+03	143.4803748	33368.54334	10051.69003	3115.129621
247	24	9	0.000702559	0.002741399	1.80E-03	1.44E+04	3.63E+03	968.0387392	61650.35168	32089.30398	18435.76287
248	24	12	0.000624608	0.002455443	1.19E-03	1.41E+04	4.27E+03	1688.056326	78334.13298	46334.21813	34785.97838
249	24	12	0.00090043	0.003498758	1.37E-03	3.33E+04	8.69E+03	2649.865395	187371.273	95878.38873	55519.96798
250	36	12	0.000998794	0.002299366	2.23E-03	6.52E+03	1.48E+03	338.7772786	38674.6097	18716.45585	9604.079541
251	30	12	0.000677775	0.005731825	1.11E-03	1.13E+05	1.53E+04	1720.459869	659324.0042	172891.0578	42252.26598
252	36	6	0.000824749	0.002292629	3.18E-03	3.46E+03	4.39E+02	49.80221816	15547.6089	4275.264236	1207.312787
253	24	12	0.000945998	0.003786211	2.95E-03	2.09E+04	6.41E+03	2579.417694	116346.8585	69470.51761	53104.54712
254	30	12	0.000501495	0.004245371	1.33E-03	4.48E+04	7.80E+03	1204.946325	263293.4763	91694.97486	29489.1246
255	36	6	0.000961309	0.003551311	2.00E-03	1.01E+04	9.65E+02	99.66659431	44616.62189	8964.057791	2443.298235
256	2.40E+01	12	0.000718034	0.003435542	1.65E-03	2.60E+04	7.23E+03	2445.617811	146714.7754	79517.97927	50793.8279
257	36	12	0.000760187	0.005884353	3.18E-03	4.15E+04	5.84E+03	702.5346923	251018.6197	72794.37911	19830.19198
258	30	9	0.000860072	0.003449648	1.35E-03	2.66E+04	3.98E+03	530.3645568	124420.4391	38941.04143	12307.12931
259	3.60E+01	6	0.000864936	1.16E-03	3.07E-03	1.57E+03	2.39E+02	29.30001682	7208.562979	2373.44123	681.909205
260	36	9	0.000943868	4.23E-03	2.26E-03	2.17E+04	2.52E+03	272.4690081	110458.1246	27118.38793	7341.025436
261	24	9	0.000926999	0.004623695	2.21E-03	4.82E+04	9.55E+03	1758.925214	210573.7318	85081.92499	33853.66608
262	36	12	0.000759476	0.001658112	2.37E-03	2.63E+03	7.07E+02	207.3472717	15436.0196	8771.793752	5746.872316
263	24	9	0.000741916	0.002923241	2.01E-03	1.56E+04	3.91E+03	1033.697958	66814.27772	34584.63391	19695.75716
264	36	12	0.00095852	0.003242153	1.86E-03	1.53E+04	2.77E+03	468.0476538	90843.84438	34701.77539	13292.73959
265	30	6	0.000651144	0.002368593	2.16E-03	5.92E+03	8.16E+02	98.60369418	23400.15157	6998.954576	2124.854889
266	30	12	0.000785102	0.004966857	2.01E-03	4.90E+04	8.84E+03	1441.114484	282043.7894	102650.7554	35354.39405
267	3.60E+01	9	0.000988598	0.004652709	1.07E-03	4.25E+04	3.94E+03	392.0644759	213382.7681	40812.61682	10475.29929
268	30	6	0.000840568	0.001382976	2.35E-03	2.83E+03	5.11E+02	76.23260119	11355.24478	4482.40851	1633.629777
269	30	6	0.000548808	0.005999621	3.35E-03	3.08E+04	2.45E+03	187.0299267	126489.9608	20457.7345	4052.656196
270	3.00E+01	6	0.000723148	0.001353005	2.57E-03	2.05E+03	3.92E+02	64.27763791	8161.775854	3454.398326	1373.775734
271	24	6	0.000739517	4.35E-03	3.47E-03	2.50E+04	3.74E+03	463.0913896	87338.33766	27476.1083	8266.239747
272	36	9	0.000804726	4.57E-03	3.96E-03	1.65E+04	2.09E+03	233.7238082	84321.09203	23011.9157	6262.553301
273	30	6	0.000904364	5.37E-03	2.93E-03	2.78E+04	2.46E+03	221.1983408	110286.2296	20376.04949	4827.859719
274	36	12	0.000962146	1.24E-03	1.30E-03	4.30E+03	9.94E+02	226.7201706	25709.89705	12635.55618	6382.014129
275	30	6	0.000675904	2.32E-03	1.37E-03	8.11E+03	1.02E+03	115.7164488	32120.85132	8604.044705	2487.492404
276	24	12	0.000641389	2.80E-03	1.77E-03	1.41E+04	4.43E+03	1860.750951	78389.78229	47811.15361	38057.61903
277	30	9	0.000776924	2.26E-03	3.48E-03	4.30E+03	1.07E+03	273.6390488	19776.38592	10570.12071	6222.976865
278	2.40E+01	12	0.000819573	5.39E-03	3.07E-03	5.14E+04	1.32E+04	3900.362191	294710.5263	147406.1706	81351.80379
279	30	9	0.000641256	4.22E-03	2.66E-03	2.40E+04	3.79E+03	515.1268579	113886.4792	37751.20056	11828.44893
280	3.00E+01	9	0.000517431	2.73E-03	1.37E-03	1.33E+04	2.27E+03	341.3578856	62535.65914	22582.38607	7819.538776
281	30	6	0.000681663	0.004207277	1.62E-03	2.28E+04	1.96E+03	173.0008225	90463.74665	16159.48414	3760.633095
282	2.40E+01	12	0.000918299	0.002272227	2.66E-03	6.56E+03	2.46E+03	1391.874437	35535.61696	25429.05115	27888.90092
283	3.00E+01	12	0.000725983	0.001648037	2.86E-03	2.42E+03	8.42E+02	383.8268379	13155.23855	9139.358148	8931.779216
284	24	12	0.000595069	0.00495309	3.72E-03	3.41E+04	9.68E+03	3398.701282	199212.0439	107995.1827	70067.78671
285	24	9	0.000877913	0.004863625	3.12E-03	4.07E+04	8.65E+03	1762.848336	177914.9046	77406.23423	33773.9306
286	24	6	0.000738878	0.002858857	1.94E-03	1.45E+04	2.42E+03	344.2588004	50182.75356	17753.25075	6175.877099
287	36	12	0.000853462	0.001790566	1.40E-03	5.41E+03	1.23E+03	278.9408993	32127.42777	15520.99399	7886.327403
288	24	9	0.000803833	0.005042427	1.93E-03	6.67E+04	1.20E+04	1908.652874	295540.7296	106886.5619	36714.50724
289	2.40E+01	6	0.000926531	0.002359263	3.50E-03	6.57E+03	1.42E+03	285.2864182	22379.95207	10574.7052	5137.464753
290	36	12	0.000672333	0.003754124	2.60E-03	1.52E+04	2.72E+03	442.9749489	90559.18499	34220.31411	12417.89956
291	36	9	0.000713835	0.003885231	2.68E-03	1.48E+04	1.85E+03	204.9197716	75902.60884	20297.99005	5480.09879
292	30	12	0.000818525	0.004212016	1.13E-03	5.20E+04	8.75E+03	1313.653065	297266.9664	100358.7506	32341.17931
293	24	6	0.000898256	0.005227046	3.60E-03	3.86E+04	5.21E+03	584.6123815	135523.4783	37855.41881	10465.15791
294	30	12	0.000558363	0.002345542	2.63E-03	5.17E+03	1.56E+03	561.4858954	28713.27155	17481.22545	13210.56321
295	3.00E+01	6	0.000728245	0.004274782	3.98E-03	1.42E+04	1.54E+03	149.338876	56446.6244	13047.01538	3241.707507
296	24	6	0.000723709	0.001605943	1.04E-03	7.42E+03	1.44E+03	244.1019063	25647.39364	10679.96235	4398.436908
297	36	9	0.000615729	0.003108291	3.55E-03	6.68E+03	1.07E+03	149.7686925	34238.70913	11948.1985	3948.003596
298	3.00E+01	12	0.000827843	0.001295216	1.95E-03	2.61E+03	8.58E+02	357.7580971	14436.49773	9619.208921	8623.199149
299	24	6	0.000510281	0.001799451	3.64E-03	2.52E+03	6.44E+02	161.2598405	8417.784514	4650.901957	2801.544253
300	30	12	0.000970348	0.002452389	1.09E-03	1.54E+04	3.54E+03	849.4993411	87434.89742	41365.90925	21037.70366
301	24	6	0.000784369	0.004192778	1.95E-03	3.55E+04	4.58E+03	499.5758105	124497.9718	33004.56546	8952.174006
302	30	12	0.000816727	0.001438725	3.81E-03	1.69E+03	6.28E+02	320.5587389	9086.635309	6674.673694	7375.445241
303	30	6	0.000618545	0.004174441	2.98E-03	1.59E+04	1.58E+03	142.2479078	63516.67466	13270.12365	3080.692269
304	3.00E+01	9	0.000793225	0.005299569	3.23E-03	3.73E+04	5.38E+03	662.753229	176615.7988	53151.05605	15277.77851
305	30	12	0.000845628	0.004267759	1.05E-03	5.74E+04	9.38E+03	1358.625962	327862.2686	107083.7009	33470.93181
306	30	6	0.000595092	0.002196784	3.10E-03	3.62E+03	5.76E+02	79.12650919	14257.17339	5009.292277	1693.595757
307	30	9	0.000635946	0.002607758	2.91E-03	6.49E+03	1.44E+03	306.8237768	30033.5967	14251.61495	6965.96202
308	36	9	0.000626887	0.004944329	3.93E-03	1.96E+04	2.30E+03	233.2375516	101843.2519	25347.29387	6215.949525
309	36	12	0.000749922	0.003722889	2.78E-03	1.42E+04	2.62E+03	446.7069406	84588.76723	33008.45032	12544.3525
310	3.60E+01	9	0.000724662	0.002452342	2.31E-03	5.80E+03	9.64E+02	143.7865885	29618.33688	10745.66919	3822.035424
311	24	6	0.000913228	0.004983438	1.15E-03	7.19E+04	7.45E+03	711.3546112	256342.6347	52004.34818	12741.26019
312	24	12	0.000810903	0.004412958	3.09E-03	2.97E+04	8.51E+03	3053.728759	167439.3479	93486.75963	63102.64511
313	30	12	0.000893373	0.004437917	1.35E-03	5.16E+04	8.91E+03	1383.681691	294924.0753	102355.2909	34079.90572
314	36	9	0.0008577	0.001186205	3.44E-03	1.57E+03	3.60E+02	77.98232478	8029.532764	4048.707597	2029.393791
315	36	12	0.000996608	0.002982265	1.33E-03	1.73E+04	3.03E+03	490.7988816	103127.0431	37736.0446	13940.97493
316	24	9	0.000828428	0.001731897	2.79E-03	3.95E+03	1.32E+03	550.239204	16355.86859	11104.27403	10245.29581
317	30	6	0.000822716	0.004840386	2.21E-03	2.61E+04	2.28E+03	205.1558082	103458.0011	18826.69292	4469.712613
318	24	12	0.000702623	0.005580328	2.00E-03	8.19E+04	1.84E+04	4235.671951	480051.6496	207345.0886	88934.23259
319	24	6	0.00091426	0.003367888	1.55E-03	2.68E+04	3.86E+03	479.6098529	93275.76698	27887.16909	8614.439072
320	36	12	0.000761192	0.001547584	2.16E-03	2.54E+03	6.82E+02	199.5690416	14936.89703	8484.862451	5542.883357
321	30	9	0.00056236	0.002329534	3.06E-03	4.54E+03	1.09E+03	259.8566808	20902.43108	10708.50124	5833.378272
322	30	9	0.000792838	0.002960939	1.34E-03	1.84E+04	3.02E+03	443.5363834	85792.15019	29738.51681	10283.20569
323	36	6	0.000588341	0.002169013	2.73E-03	2.81E+03	3.32E+02	36.35001985	12593.64059	3257.092016	868.6356203
324	24	6	0.000685135	0.004129972	2.42E-03	2.87E+04	3.96E+03	451.7289015	101003.1058	28892.9129	8069.222425
325	30	6	0.000742647	0.005515516	1.80E-03	3.53E+04	2.67E+03	221.0405942	139692.2089	21880.21944	4821.393376
326	2.40E+01	9	0.000578345	0.005707181	3.03E-03	6.26E+04	1.19E+04	2047.894032	294486.409	110256.6618	39237.77758
327	24	6	0.000876241	0.005235805	3.79E-03	3.72E+04	5.09E+03	576.4351733	130761.7369	37069.69055	10311.865
328	24	12	0.000771718	0.005384318	3.59E-03	4.45E+04	1.20E+04	3813.208788	256195.1635	133354.1053	79207.92274
329	36	6	0.000642469	0.005414223	2.49E-03	1.54E+04	9.88E+02	79.3344085	67700.24859	9392.67722	1994.27558
330	36	6	0.000794894	0.004126236	3.56E-03	8.91E+03	7.57E+02	70.44323724	39494.87614	7253.763646	1754.581093
331	24	6	0.000559079	0.004252102	2.32E-03	3.13E+04	4.13E+03	444.1551276	111920.4172	30226.58421	7911.415466
332	30	6	0.000975049	0.004589998	1.69E-03	2.81E+04	2.60E+03	253.6674773	111378.3624	21189.30495	5476.612545
333	36	6	0.000675424	0.00568644	1.78E-03	1.81E+04	1.14E+03	94.74867412	79146.34996	10713.77524	2389.17642
334	24	9	0.000506935	0.002254026	2.19E-03	6.95E+03	2.06E+03	698.9282383	29375.15557	17684.29467	12935.13098
335	36	12	0.000752716	0.002823954	2.38E-03	8.13E+03	1.70E+03	347.3816161	48181.87915	21431.23019	9735.822821
336	3.60E+01	6	0.000731445	0.005724743	1.89E-03	1.83E+04	1.18E+03	101.0868235	79778.77912	11108.87384	2548.213918
337	36	9	0.000520602	0.002270258	2.89E-03	3.51E+03	6.48E+02	107.3834622	17922.83108	7242.264544	2786.690906
338	24	9	0.000679127	0.003882842	1.98E-03	3.26E+04	6.91E+03	1402.61274	142629.7209	61877.6945	26847.51855
339	3.60E+01	12	0.000858499	0.005875191	3.20E-03	4.14E+04	5.86E+03	716.6703336	248343.7333	72843.86611	20266.06238
340	36	9	0.000697993	0.005183797	1.47E-03	4.12E+04	3.42E+03	289.5924129	208277.9549	36133.86391	7797.763338
341	36	6	0.000730554	0.002927966	3.90E-03	4.34E+03	4.72E+02	49.25829565	19404.05026	4606.185441	1204.804131
342	3.60E+01	6	0.00073062	0.005089629	2.15E-03	1.50E+04	1.03E+03	89.08453538	65681.06029	9687.161813	2236.591067
343	30	6	0.000502844	0.003349215	1.06E-03	1.77E+04	1.50E+03	129.3583961	70309.50695	12420.67339	2796.906917
344	36	9	0.000804328	0.003068862	1.17E-03	1.68E+04	2.02E+03	228.3016719	85441.87779	21655.55953	6097.968704
345	2.40E+01	6	0.000654654	0.005519675	3.50E-03	4.37E+04	5.55E+03	571.8949472	158463.5182	40611.73378	10192.68376
346	3.00E+01	6	0.000778559	0.005803041	3.81E-03	2.77E+04	2.41E+03	202.4758484	110674.5747	20054.74112	4412.362262
347	36	6	0.000770882	0.005766916	2.14E-03	1.80E+04	1.19E+03	102.5611319	78797.87704	11191.56475	2585.907542
348	3.00E+01	12	0.000550225	0.001959635	1.52E-03	5.28E+03	1.51E+03	501.4829201	29486.57147	17136.12168	11963.42374
349	30	9	0.000705686	0.005486375	1.46E-03	7.14E+04	7.70E+03	724.7020979	340204.6221	73654.20161	16744.26682
350	30	9	0.000901182	0.005717765	1.13E-03	9.35E+04	9.32E+03	868.356251	439692.5355	87468.50822	20134.02137
351	3.00E+01	12	0.000528168	0.004181588	2.87E-03	2.22E+04	4.95E+03	1111.823318	129137.4159	58437.47238	26929.2482
352	36	6	0.00093237	0.001355546	1.52E-03	3.50E+03	4.50E+02	50.82251301	16073.1487	4221.931498	1217.189867
353	36	6	0.000728776	0.005492686	2.19E-03	1.66E+04	1.09E+03	93.0450035	72645.96956	10331.54305	2343.345311
354	36	12	0.000628714	0.004029365	2.96E-03	1.62E+04	2.89E+03	464.5257813	97399.06409	36486.66908	12997.3716
355	24	6	0.00074556	0.004034741	2.22E-03	2.93E+04	4.02E+03	461.2404756	102549.0396	29206.56817	8255.90089
356	36	6	0.000528613	0.00411442	2.72E-03	9.39E+03	6.77E+02	54.6506856	41700.40938	6502.244742	1348.331155
357	24	6	0.000898831	0.005553075	2.29E-03	6.01E+04	6.82E+03	663.6284857	213118.6224	48489.10652	11891.43618
358	30	9	0.000633094	0.003094573	2.72E-03	1.06E+04	2.07E+03	371.2539226	49297.97636	20613.60868	8476.246247
359	30	12	0.000653042	0.00292732	2.19E-03	1.10E+04	2.80E+03	774.655582	62127.80394	32300.99281	18690.3964
360	30	12	0.000749618	0.004830423	2.80E-03	3.41E+04	6.91E+03	1344.852087	195732.5231	80949.47792	32847.31717
361	2.40E+01	9	0.000826323	0.005707204	2.25E-03	8.12E+04	1.42E+04	2151.862329	362709.8457	126352.0399	41387.17579
362	30	12	0.000504662	0.002083051	1.28E-03	7.02E+03	1.85E+03	546.159448	39435.12319	21295.80756	13111.08278
363	30	12	0.000888748	0.001827592	3.27E-03	3.10E+03	1.05E+03	454.7470031	16998.75655	11532.6216	10768.90001
364	36	6	0.000849391	0.00590681	2.24E-03	1.88E+04	1.28E+03	113.701878	81911.79651	11991.04577	2863.663888
365	30	9	0.000984209	0.001669082	3.07E-03	3.63E+03	9.30E+02	245.4118538	16765.81508	9252.955926	5682.56564
366	2.40E+01	6	0.000728209	0.004073382	1.90E-03	3.35E+04	4.34E+03	472.902873	117530.7549	31350.56388	8465.726307
367	3.60E+01	9	0.000557711	0.002015686	1.58E-03	4.56E+03	7.57E+02	112.7719424	23263.20068	8440.2184	2964.232901
368	24	9	0.000997701	0.001308533	1.47E-03	5.84E+03	1.70E+03	562.9624074	25002.68184	15120.81666	10996.68125
369	30	6	0.000745288	0.004646248	2.39E-03	2.29E+04	2.04E+03	180.8310971	90850.1941	16937.67801	3937.547449
370	24	12	0.000948133	0.005073355	3.85E-03	3.60E+04	1.02E+04	3545.65073	203187.6097	111800.4961	73435.1957
371	24	9	0.000885654	0.004083763	2.39E-03	3.26E+04	7.09E+03	1510.205548	141211.8204	63274.34483	28984.85815
372	30	12	0.000758748	0.0039097	1.91E-03	2.71E+04	5.59E+03	1117.124392	154659.1642	65106.60907	27336.50808
373	30	12	0.000571942	0.001270242	3.36E-03	1.08E+03	4.27E+02	241.258063	5679.824915	4362.815166	5290.823654
374	24	6	0.000580428	0.001955039	1.94E-03	5.54E+03	1.14E+03	213.7014978	18860.80006	8463.411776	3807.521241
375	24	6	0.000592831	0.002958404	2.18E-03	1.36E+04	2.26E+03	316.6713605	47124.48804	16680.95416	5644.331579
376	24	6	0.000769684	0.001092164	3.92E-03	1.51E+03	4.16E+02	118.6157903	5083.609023	3035.056535	2116.974532
377	2.40E+01	12	0.000576756	0.005237141	1.33E-03	9.79E+04	2.03E+04	4058.894948	584751.9209	230025.6775	85356.50902
378	3.60E+01	9	0.000951588	0.00285157	2.74E-03	8.09E+03	1.31E+03	190.0117262	41324.03783	14551.02711	5093.278183
379	24	6	0.000678105	0.00318969	1.93E-03	1.84E+04	2.83E+03	365.1948794	63917.41403	20692.32996	6535.167929
380	30	9	0.000509035	0.002491754	2.30E-03	6.77E+03	1.44E+03	287.3990046	31496.31321	14284.11213	6502.054793
381	30	6	0.000587011	0.001926601	2.03E-03	3.83E+03	5.89E+02	78.4610177	15112.34896	5095.582489	1680.738336
382	36	6	0.000721724	0.003947017	2.03E-03	1.04E+04	8.17E+02	75.54154301	45946.21376	7723.929213	1875.027056
383	24	12	0.000959017	0.002512813	2.88E-03	7.83E+03	2.87E+03	1562.260108	42544.06623	29866.84077	31431.2074
384	3.00E+01	9	0.000579987	0.002204298	1.54E-03	7.26E+03	1.47E+03	280.9787297	33725.38572	14681.53531	6429.87187
385	36	6	0.000641236	0.001848682	3.65E-03	1.75E+03	2.52E+02	31.60795579	7860.756253	2507.999891	747.0801415
386	24	6	0.000974945	0.004157103	3.69E-03	2.24E+04	3.58E+03	486.9748051	77413.60075	26273.02659	8741.764737
387	30	6	0.000664829	0.005778131	2.71E-03	3.20E+04	2.51E+03	198.1155947	128105.2858	20732.37354	4311.296559
388	3.00E+01	9	0.000859472	0.002195273	3.79E-03	4.04E+03	1.03E+03	273.6850099	18548.62883	10169.52321	6246.780788
389	24	9	0.000998297	0.002865962	2.34E-03	1.44E+04	3.78E+03	1073.795023	61596.60002	33401.71689	20627.24074
390	24	6	0.000502091	0.003269945	3.56E-03	1.15E+04	2.08E+03	317.4642135	40133.86004	15501.71021	5616.371074
391	30	9	0.00089009	0.002003745	1.02E-03	1.11E+04	2.14E+03	375.9114866	52067.00947	21285.72773	8715.334892
392	24	6	0.000862979	0.004220856	1.83E-03	3.81E+04	4.88E+03	534.3798393	133641.8281	34995.70195	9588.655701
393	3.60E+01	9	0.000669175	0.003006575	2.76E-03	7.75E+03	1.18E+03	157.2008629	39632.63658	13064.89656	4173.08253
394	24	9	0.00065023	0.002445748	2.08E-03	9.39E+03	2.62E+03	813.0899201	39846.06447	22811.82501	15303.08908
395	36	6	0.000767779	0.003571653	1.73E-03	9.78E+03	8.29E+02	80.82636654	43099.6228	7780.027781	1991.011748
396	36	12	0.000671135	0.001243621	1.92E-03	1.73E+03	4.90E+02	155.2647584	10125.26475	6031.575201	4259.457931
397	36	12	0.00072177	0.005310455	2.61E-03	3.73E+04	5.27E+03	638.8800873	224761.2863	65591.44058	18027.70785
398	3.00E+01	12	0.000819903	0.002470412	1.36E-03	1.18E+04	2.86E+03	746.6694259	66384.12676	33241.50356	18329.10355
399	24	12	0.000875611	0.002315461	1.40E-03	1.17E+04	3.74E+03	1632.235068	64537.29249	40391.10769	33794.9168
400	24	9	0.000514458	0.003365419	3.50E-03	1.33E+04	3.62E+03	1072.227366	57711.59796	31741.37428	19977.90989
401	24	12	0.000639765	0.001578802	1.91E-03	3.28E+03	1.33E+03	871.7396915	17442.93084	13323.40965	16938.94885
402	30	9	0.000996526	0.002328369	3.94E-03	4.96E+03	1.23E+03	311.9531168	22855.89983	12200.84975	7189.837135
403	30	12	0.000864233	0.004757711	1.54E-03	5.51E+04	9.44E+03	1444.598257	315400.1956	108653.5759	35536.91308
404	24	9	0.00084297	0.001897614	3.48E-03	3.94E+03	1.35E+03	576.2102335	16241.96132	11185.56901	10620.26948
405	24	6	0.000798603	0.002193055	2.49E-03	6.84E+03	1.42E+03	266.6939575	23365.03332	10517.40474	4795.48137
406	3.60E+01	6	0.000576253	0.002275911	1.87E-03	3.94E+03	4.09E+02	41.985562	17575.42523	3948.352519	1009.849485
407	30	6	0.00090834	0.003833445	2.12E-03	1.78E+04	1.87E+03	190.9795232	70378.36207	15522.43902	4136.967617
408	24	12	0.00094692	0.004163697	3.08E-03	2.58E+04	7.63E+03	2878.813577	144523.0355	83231.01171	59468.44134
409	24	9	0.000691924	0.004253149	1.45E-03	5.40E+04	9.87E+03	1606.192469	238662.456	87929.75765	30881.77671
410	36	12	0.000991192	0.005547483	3.45E-03	3.41E+04	5.20E+03	696.7155949	203737.2108	64738.96698	19738.66445
411	3.00E+01	9	0.000959298	0.002967312	3.49E-03	8.80E+03	1.90E+03	396.2337989	40779.9553	18954.19451	9149.176235
412	36	12	0.000640529	0.002994983	2.63E-03	8.28E+03	1.72E+03	345.344093	49182.86765	21677.46587	9607.752667
413	30	6	0.000514122	0.002172048	2.76E-03	3.68E+03	5.65E+02	73.95814233	14533.8226	4902.099526	1575.087197
414	30	6	0.000772084	0.002402473	3.56E-03	4.46E+03	7.12E+02	98.4318307	17611.58622	6185.580354	2126.386485
