Sample	m 	n	tcrease	tpanel	W	bend stiff 0.3	bend stiff 0.6	bend stiff 0.9	axial stiff 0.3	axial stiff 0.6	axial stiff 0.9
442	2.40E+01	6	0.000644483	0.005022161	3.19E-03	2.47E+05	8.80E+04	32680.6992	1002469.869	517052.3735	318096.8775
443	30	12	0.000541579	0.00117696	3.77E-03	1.82E+03	7.11E+02	974.4866603	8765.425486	6714.901064	15687.12187
444	30	12	0.000714837	0.001003258	2.57E-03	1.71E+03	6.65E+02	889.9048271	8278.493883	6319.88174	14599.61664
445	36	9	0.000607801	0.002036668	1.15E-03	4.37E+04	1.33E+04	5403.257254	203432.4094	110489.2442	76223.74734
446	30	12	0.000580228	0.00380734	2.47E-03	7.56E+04	2.16E+04	8899.290866	398607.5838	220031.0286	159495.9431
447	24	12	0.000951067	0.0027637	1.06E-03	5.96E+04	1.73E+04	7586.912765	311910.1581	176789.7047	137181.9429
448	30	6	0.000616547	0.005346113	1.35E-03	3.23E+05	1.39E+05	38263.38754	3041866.909	1094334.998	404066.5215
449	30	12	0.000803403	0.00271931	3.37E-03	2.21E+04	7.02E+03	4403.654676	111417.9305	70820.65182	78781.76746
450	24	6	0.000642095	0.002308646	2.04E-03	5.37E+04	1.83E+04	9956.849656	161987.9526	98269.16417	93723.43131
451	24	6	0.000603546	0.004403928	2.87E-03	1.99E+05	6.99E+04	27225.02429	760061.081	402345.3401	263143.8336
452	3.00E+01	9	0.000698455	0.004060077	3.86E-03	9.15E+04	2.79E+04	12107.57718	423663.8528	235305.1143	171257.1878
453	30	6	0.000810525	0.005221991	2.33E-03	2.70E+05	1.10E+05	33551.21269	1791949.216	766972.0434	345168.1201
454	30	9	0.000575687	0.004467633	2.48E-03	1.64E+05	4.83E+04	16635.82057	856272.9204	423363.1781	238815.8185
455	30	9	0.000781711	0.003920877	2.50E-03	1.18E+05	3.53E+04	13371.70973	574978.9499	300749.126	190078.2591
456	24	6	0.00066435	0.001783454	1.57E-03	3.39E+04	1.16E+04	6943.455958	98340.99906	61496.49764	65197.72059
457	24	9	0.000880156	0.005368923	3.70E-03	1.79E+05	5.32E+04	21444.54828	841391.7175	451835.1977	303840.7791
458	3.60E+01	12	0.000710171	0.003894697	2.02E-03	1.04E+05	2.81E+04	9368.067585	584295.9248	290228.6083	167962.3656
459	36	6	0.000511324	0.003909248	3.41E-03	1.23E+05	4.91E+04	17430.27859	651752.1083	322683.5359	177304.4623
460	36	12	0.000713699	0.003329367	2.81E-03	5.17E+04	1.50E+04	6362.26178	273171.3579	152952.7991	114275.6352
461	3.60E+01	9	0.00095872	0.001880128	1.25E-03	3.36E+04	1.04E+04	4586.494713	146065.4003	82733.97299	63912.10246
462	30	12	0.000804249	0.005529615	3.35E-03	1.60E+05	4.34E+04	15058.23599	876108.0946	445246.3747	269684.4715
463	36	9	0.000976538	0.002825632	1.15E-03	9.75E+04	2.92E+04	9479.086646	515021.9974	246164.1484	133876.5257
464	36	9	0.000709199	0.003406756	3.71E-03	6.49E+04	2.00E+04	8521.686757	303864.3256	168083.9851	120736.0972
465	2.40E+01	12	0.000507041	0.002877081	2.44E-03	3.07E+04	9.73E+03	5955.293111	154956.18	98027.64698	106448.0419
466	3.60E+01	6	0.000909504	0.004939312	1.90E-03	2.16E+05	9.74E+04	28302.97952	2057923.571	758731.781	299975.2124
467	30	12	0.000877549	0.003233976	3.40E-03	3.59E+04	1.10E+04	5958.375507	183281.9566	111661.2811	107103.005
468	30	9	0.000841047	0.002019398	1.28E-03	3.60E+04	1.12E+04	5430.183152	151698.062	88903.67982	75630.78583
469	30	9	0.000791947	0.005637951	1.08E-03	4.39E+05	1.22E+05	29104.61838	3296149.62	1127374.197	425352.2802
470	36	9	0.000735149	0.004928983	2.27E-03	2.19E+05	6.49E+04	18470.75322	1389744.797	589845.496	269149.336
471	3.60E+01	6	0.000588825	0.005803388	3.61E-03	2.35E+05	1.02E+05	31107.6622	1908060.337	794734.1966	330064.3887
472	2.40E+01	9	0.000818916	0.002472516	3.76E-03	2.09E+04	7.06E+03	5481.239552	82164.75846	54778.06584	73951.47054
473	36	9	0.000762684	0.004865984	3.44E-03	1.65E+05	4.94E+04	16058.1654	920731.1903	437949.7355	231923.2889
474	24	9	0.000826233	0.001822182	1.24E-03	2.47E+04	7.97E+03	4967.73042	98140.4476	62090.74628	68165.22771
475	2.40E+01	12	0.000821567	0.005956209	3.74E-03	1.62E+05	4.53E+04	17717.00733	858073.3486	461948.4541	318024.7529
476	36	6	0.000920369	0.00443495	1.56E-03	1.93E+05	8.70E+04	25407.3958	1817111.824	671042.353	267924.9306
477	24	12	0.000913181	0.002674147	1.94E-03	3.12E+04	9.78E+03	5763.018931	158397.4865	99092.70939	103494.8775
478	24	6	0.000660177	0.005510227	1.84E-03	3.84E+05	1.45E+05	44103.13911	2189106.914	962636.1145	444305.8917
479	24	9	0.000983782	0.003900813	3.28E-03	8.45E+04	2.61E+04	12948.72178	363544.5992	212909.0346	181001.0221
480	30	9	0.000990327	0.004765536	3.03E-03	1.67E+05	4.93E+04	17395.11479	838838.7986	422404.3001	247809.0283
481	24	12	0.000565032	0.003219241	1.99E-03	5.12E+04	1.54E+04	7782.62003	262475.624	156373.2293	139850.474
482	3.60E+01	12	0.000629178	0.003811188	3.83E-03	5.70E+04	1.66E+04	7155.415063	299757.2848	168748.8692	128174.3537
483	24	12	0.00050629	0.002088513	1.49E-03	1.96E+04	6.29E+03	4112.380881	98317.42933	63373.0295	73391.65295
484	36	6	0.000967089	0.003895961	1.50E-03	1.61E+05	7.09E+04	21495.34893	1327382.756	524412.593	223888.6071
485	24	9	0.00093819	0.005343751	3.55E-03	1.83E+05	5.43E+04	21589.90834	860909.3957	460045.8441	305911.8936
486	24	12	0.00087949	0.004768619	1.87E-03	1.60E+05	4.34E+04	15412.93669	869169.2912	446823.8163	277425.4484
487	24	9	0.000843153	0.005822256	3.62E-03	2.25E+05	6.58E+04	24731.7309	1089386.921	565197.8386	351841.4572
488	36	6	0.000729561	0.004207546	3.48E-03	1.40E+05	5.67E+04	19519.55407	789061.1534	378570.5154	199719.2392
489	24	12	0.000502047	0.002889083	2.18E-03	3.45E+04	1.08E+04	6246.979156	174764.921	108786.0145	111875.8538
490	36	12	0.000620873	0.001366028	1.06E-03	1.03E+04	3.24E+03	1919.003619	52378.03949	32727.61256	34423.6378
491	24	6	0.000864919	0.004858423	3.14E-03	2.33E+05	8.26E+04	31158.07474	933169.9633	485643.7191	303366.5199
492	2.40E+01	6	0.000598637	0.001866511	1.54E-03	3.88E+04	1.32E+04	7594.705497	114203.0625	70497.12331	71365.56846
493	24	9	0.000901372	0.001412262	3.11E-03	5.22E+03	1.96E+03	2258.528247	19414.69457	14326.73966	28818.95744
494	3.60E+01	12	0.000735363	0.00187698	1.80E-03	1.56E+04	4.83E+03	2740.495224	79330.1105	48952.58904	49226.59229
495	24	12	0.00086519	0.003232919	2.05E-03	5.05E+04	1.52E+04	7784.849447	259303.7946	155172.6075	140314.3035
496	30	9	0.00051421	0.005631257	1.23E-03	4.13E+05	1.16E+05	28289.34028	2990873.142	1072753.574	416085.2261
497	36	12	0.000963473	0.005314121	3.01E-03	1.69E+05	4.45E+04	13735.31648	979122.7027	462131.9888	246342.4016
498	36	9	0.000647163	0.002028751	1.87E-03	2.91E+04	9.09E+03	4424.185038	125816.8224	73543.07884	61907.7217
499	36	9	0.000901382	0.005294098	1.06E-03	3.53E+05	1.03E+05	23951.6456	3071904.133	970887.3762	350505.0365
500	30	6	0.000925116	0.002332264	3.56E-03	3.90E+04	1.35E+04	7491.329081	119538.7792	73053.02257	71259.39284
501	30	12	0.000534654	0.001734845	2.19E-03	9.10E+03	3.04E+03	2346.679842	45264.71166	30349.84483	41405.91551
502	36	12	0.000662524	0.002902112	3.34E-03	3.01E+04	9.12E+03	4653.269105	154988.7602	92622.6273	83565.66662
503	3.60E+01	12	0.000987519	0.005155043	2.95E-03	1.59E+05	4.20E+04	13156.25239	914401.8251	435955.7229	236033.8319
504	3.00E+01	12	0.000966613	0.001393299	1.92E-03	5.74E+03	1.99E+03	1751.067425	28407.45153	19692.50993	30627.92463
505	36	9	0.00090824	0.005609548	3.43E-03	2.29E+05	6.78E+04	20178.50157	1375923.006	609337.0212	292697.5907
506	3.00E+01	12	0.000845927	0.001132745	2.15E-03	2.87E+03	1.06E+03	1181.293972	14037.71245	10288.58117	20076.51508
507	36	12	0.000601898	0.00321173	2.07E-03	6.10E+04	1.72E+04	6690.969439	328314.1159	176712.1687	119997.808
508	36	9	0.000518186	0.004235354	1.77E-03	1.82E+05	5.39E+04	15604.03574	1140987.262	492152.1816	228037.1335
509	36	9	0.000634435	0.005625971	3.03E-03	2.46E+05	7.29E+04	20891.36205	1560643.217	667315.3365	305869.3372
510	24	6	0.000546559	0.00116549	3.36E-03	5.39E+03	2.01E+03	2284.067808	13614.89837	9944.178755	20002.80682
511	24	6	0.000781618	0.001194085	2.73E-03	7.09E+03	2.59E+03	2657.600791	18176.10877	12977.25933	23662.76171
512	36	9	0.000810173	0.001406957	3.31E-03	6.37E+03	2.17E+03	1783.733724	24392.33186	16478.23872	23924.21992
513	3.00E+01	6	0.000680328	0.004045752	2.33E-03	1.73E+05	6.64E+04	22811.86252	877889.5321	425411.7789	229248.7294
514	2.40E+01	6	0.000508651	0.005714765	2.44E-03	3.65E+05	1.35E+05	43399.73032	1870616.397	869731.8612	433177.8746
515	36	12	0.000735016	0.005007911	2.33E-03	1.76E+05	4.57E+04	13461.34785	1040741.474	474898.8606	241144.0696
516	24	6	0.000743408	0.004282153	2.84E-03	1.88E+05	6.60E+04	26073.58268	711359.6452	379889.9502	252079.0661
517	36	6	0.000900477	0.003593621	2.56E-03	1.19E+05	4.82E+04	16692.12669	666086.6179	318004.5206	169840.0495
518	24	9	0.000569333	0.003575874	1.48E-03	1.30E+05	3.82E+04	14789.39554	618090.7538	325783.7482	209968.4593
519	24	9	0.000840818	0.004846541	3.80E-03	1.34E+05	4.04E+04	17845.44246	608040.8112	339407.7759	251646.5712
520	36	12	0.000918304	0.004572747	3.33E-03	1.06E+05	2.91E+04	10358.71912	581766.3482	299883.5239	185883.651
521	3.00E+01	12	0.000775824	0.003942206	1.95E-03	1.02E+05	2.81E+04	10276.60209	551730.9367	288598.9784	184630.0081
522	24	12	0.00095993	0.005296918	1.33E-03	2.79E+05	6.98E+04	20216.59135	1604724.006	723631.7485	363571.0563
523	36	12	0.000559656	0.0058672	3.73E-03	1.84E+05	4.85E+04	15036.55239	1056013.546	498968.5224	268333.7861
524	30	12	0.000937145	0.001995124	3.22E-03	9.61E+03	3.25E+03	2625.433596	47719.01779	32350.11985	46147.9605
525	24	9	0.000848384	0.004965357	3.60E-03	1.49E+05	4.47E+04	18954.08216	686530.3637	377018.9865	267834.2717
526	24	12	0.000909219	0.005199644	3.61E-03	1.15E+05	3.31E+04	14285.91578	600162.4864	337587.7768	257067.9435
527	30	12	0.000587776	0.004928427	2.27E-03	1.63E+05	4.32E+04	14129.69806	904570.5727	443384.682	252599.9784
528	30	12	0.000915193	0.003442035	3.18E-03	4.56E+04	1.37E+04	6825.437975	234803.9958	139334.3814	122858.4672
529	24	12	0.000794799	0.002322765	3.38E-03	1.24E+04	4.29E+03	3685.857946	61298.04429	42442.2558	64257.19671
530	30	12	0.000795996	0.00201676	3.10E-03	1.02E+04	3.42E+03	2693.391235	50549.31763	34063.4967	47438.29182
531	30	12	0.000740095	0.001225473	2.01E-03	3.74E+03	1.34E+03	1355.621993	18389.63114	13145.83582	23241.77915
532	30	9	0.000560728	0.001321069	2.46E-03	6.05E+03	2.11E+03	1920.581731	23174.13015	16019.76469	25441.6977
533	36	6	0.000837127	0.005765011	3.08E-03	2.42E+05	1.07E+05	31886.57721	2100929.534	828488.0542	338573.0032
534	36	6	0.000621147	0.004121612	3.34E-03	1.37E+05	5.54E+04	19088.41206	772174.646	371733.6166	195487.6137
535	30	6	0.000749275	0.001549826	1.83E-03	2.31E+04	7.99E+03	4682.161248	69095.96369	42911.03405	44415.84554
536	30	9	0.000938622	0.005279599	2.04E-03	2.77E+05	7.94E+04	23039.40648	1612550.843	702986.8899	331843.9221
537	30	12	0.000516163	0.001332266	2.34E-03	4.01E+03	1.44E+03	1442.452321	19686.11886	14049.6125	24655.88477
538	24	9	0.00069359	0.00264364	3.48E-03	2.70E+04	8.95E+03	6346.507463	109038.1746	70779.45817	86539.83932
539	3.60E+01	9	0.000979592	0.003839434	1.74E-03	1.50E+05	4.45E+04	13585.05768	852446.8826	386933.323	194070.0669
540	36	12	0.000534285	0.004558017	3.56E-03	9.88E+04	2.75E+04	10029.48175	537644.0643	280239.3271	179008.8203
541	30	6	0.000792921	0.003003381	3.56E-03	7.23E+04	2.55E+04	11870.28684	249325.8108	143276.2223	114269.8612
542	30	6	0.000641601	0.005083325	3.83E-03	2.13E+05	8.15E+04	28284.75926	1061859.928	520538.3004	283732.9502
543	30	12	0.000640729	0.003458328	3.80E-03	3.91E+04	1.19E+04	6402.677693	199144.012	120892.5574	114796.7345
544	30	9	0.000777839	0.005845069	3.42E-03	2.50E+05	7.28E+04	23287.68	1364888.935	643233.9493	335535.3979
545	24	9	0.000544349	0.005666785	2.13E-03	3.11E+05	8.81E+04	27873.24635	1635417.066	775775.7206	400621.3947
546	30	6	0.000670712	0.004138893	3.33E-03	1.52E+05	5.68E+04	21185.16384	671974.8679	346211.4749	209607.6163
547	36	9	0.000816066	0.003584423	3.47E-03	7.81E+04	2.38E+04	9568.859618	373037.7423	201106.5465	135774.2994
548	30	6	0.000704379	0.004652727	3.73E-03	1.82E+05	6.85E+04	24737.98096	844261.0221	425724.3719	246219.9482
549	36	6	0.000635343	0.003503134	3.22E-03	1.03E+05	4.03E+04	14878.49691	502461.6168	255564.2581	149889.5972
550	30	12	0.000705445	0.003746388	3.64E-03	5.10E+04	1.53E+04	7496.25844	262519.5647	154946.1342	134583.4152
551	30	6	0.000665953	0.003733533	2.39E-03	1.46E+05	5.52E+04	19907.16606	682065.2107	343128.3166	198260.1741
552	24	9	0.000944856	0.00379657	1.85E-03	1.27E+05	3.78E+04	15217.09919	582159.8496	314351.0281	214701.2504
553	30	9	0.000544968	0.002482847	3.82E-03	2.40E+04	7.80E+03	5022.858846	99725.55529	62826.59161	69210.10951
554	30	9	0.000982555	0.005870826	3.53E-03	2.48E+05	7.22E+04	23267.058	1332653.721	632111.3497	334021.6844
555	36	12	0.000691492	0.00319384	1.80E-03	6.76E+04	1.88E+04	6974.709746	368330.4887	193795.7584	125241.8992
556	30	12	0.000837061	0.00453399	3.20E-03	9.75E+04	2.76E+04	10960.3779	518291.4668	282009.2953	196838.9652
557	24	6	0.0005443	0.004227331	1.53E-03	2.55E+05	9.33E+04	30980.18727	1224016.154	584173.7308	307286.0394
558	36	6	0.000594767	0.002414187	1.03E-03	8.37E+04	3.44E+04	11602.40008	499131.1433	231658.3372	118644.4669
559	24	9	0.000690518	0.002659205	3.17E-03	2.99E+04	9.84E+03	6658.862291	121842.2815	78132.69432	91155.74069
560	24	6	0.000631092	0.004130827	2.24E-03	1.99E+05	7.08E+04	26579.86435	800565.1176	415520.7331	258583.2441
561	24	12	0.000576635	0.001501964	3.01E-03	3.96E+03	1.51E+03	1812.716962	19298.07831	14478.51957	29937.64635
562	24	12	0.00092906	0.001268063	1.58E-03	4.72E+03	1.73E+03	1815.415205	23218.95629	16899.64974	31099.86648
563	36	12	0.000511532	0.001329536	1.30E-03	7.87E+03	2.53E+03	1674.35601	39522.5455	25434.01594	29879.22717
564	30	12	0.000733048	0.005369788	2.43E-03	1.93E+05	5.05E+04	15910.01328	1085811.271	520393.7327	284814.6131
565	24	9	0.000993315	0.005294216	1.35E-03	3.62E+05	1.00E+05	28558.5686	2029220.761	875383.0944	409194.1984
566	24	12	0.000749766	0.005085169	2.01E-03	1.80E+05	4.83E+04	16727.94883	978508.2084	495877.0233	300374.1898
567	24	9	0.000616874	0.004104263	3.41E-03	9.33E+04	2.87E+04	13902.60213	416504.8941	240065.3548	195217.0988
568	36	9	0.000874322	0.005987872	2.91E-03	2.87E+05	8.48E+04	23233.9945	1905601.4	776665.4514	339496.6375
569	36	6	0.000564846	0.003661825	1.63E-03	1.43E+05	6.15E+04	19159.54584	1054124.233	450121.7297	200903.8202
570	30	12	0.000670329	0.005616873	3.99E-03	1.44E+05	3.97E+04	14554.10698	774662.6135	404570.7405	260161.1114
571	30	6	0.0005135	0.002273655	1.88E-03	5.78E+04	2.05E+04	9273.473672	203870.8193	115784.0723	89331.60894
572	30	12	0.0008629	0.002084597	2.74E-03	1.26E+04	4.14E+03	2999.595949	62873.42492	41490.16716	53213.93971
573	36	6	0.000999645	0.002163433	1.77E-03	5.29E+04	1.99E+04	8191.612299	221650.6487	119337.5851	80779.88642
574	30	12	0.000954297	0.003535871	2.06E-03	7.25E+04	2.06E+04	8407.745516	384336.4666	211419.0486	151488.4022
575	24	9	0.000922362	0.005330341	3.09E-03	2.03E+05	5.96E+04	22531.63445	974770.516	508214.9678	319999.306
576	30	9	0.000713464	0.001552149	3.55E-03	6.85E+03	2.40E+03	2222.691811	26092.8288	18127.1317	29355.56963
577	36	12	0.000781921	0.001406591	3.43E-03	3.76E+03	1.32E+03	1275.524781	18497.89752	13014.70457	22011.44661
578	36	6	0.000551472	0.003457836	3.16E-03	1.01E+05	3.95E+04	14632.20584	491754.0749	250862.6042	147347.3513
579	36	12	0.000618323	0.004320532	2.13E-03	1.30E+05	3.45E+04	10904.4213	744639.8587	357135.4772	195141.9188
580	36	6	0.000661619	0.004577288	3.54E-03	1.61E+05	6.64E+04	22101.12859	986243.0502	459176.4646	228286.6832
581	24	6	0.000840304	0.002676852	1.10E-03	1.18E+05	4.16E+04	16460.91299	452700.0667	241453.364	160131.9708
582	30	12	0.000691997	0.002980125	2.80E-03	3.40E+04	1.04E+04	5542.969714	173354.7475	105186.7452	99567.20221
583	36	12	0.0006364	0.003237063	1.12E-03	1.03E+05	2.70E+04	8358.72781	593864.8071	280666.5132	149986.6377
584	36	12	0.000943583	0.005439952	3.03E-03	1.78E+05	4.67E+04	14220.91053	1037210.016	485023.3883	254992.0549
585	24	6	0.000532041	0.002847295	2.96E-03	6.87E+04	2.34E+04	12464.87119	206601.4826	123953.7679	116362.9911
586	30	9	0.000560889	0.00495298	2.05E-03	2.38E+05	6.87E+04	20772.03153	1364022.622	614840.514	300773.5523
587	36	9	0.000954385	0.003741483	3.42E-03	8.82E+04	2.68E+04	10384.04786	425177.4932	225587.0297	147218.9406
588	30	6	0.000642388	0.005318308	1.95E-03	2.94E+05	1.22E+05	35691.13789	2219315.919	898622.7987	371606.8769
589	30	12	0.000822838	0.00297696	2.44E-03	3.85E+04	1.16E+04	5845.858415	197983.9586	117932.6406	105228.6558
590	36	6	0.000749052	0.003295455	1.72E-03	1.19E+05	4.94E+04	16269.94793	748874.6102	339105.3967	167357.0776
591	3.60E+01	9	0.000973731	0.005616998	2.85E-03	2.55E+05	7.53E+04	21255.56926	1616489.894	680317.5848	308575.2281
592	24	9	0.00087912	0.001182866	2.02E-03	4.78E+03	1.78E+03	1984.975658	17798.5096	13059.20724	25561.75702
593	24	9	0.00060321	0.002346669	3.15E-03	2.11E+04	7.09E+03	5334.935377	84740.26822	55827.67341	72383.22043
594	30	12	0.000798407	0.002226064	3.40E-03	1.24E+04	4.11E+03	3088.080765	61612.67069	41045.62821	54615.80632
595	36	9	0.000883459	0.005290594	1.37E-03	3.20E+05	9.39E+04	22888.21237	2525318.1	874887.0152	334825.3325
596	24	9	0.000731417	0.003141161	3.29E-03	4.61E+04	1.48E+04	8815.929778	192731.8216	119219.3734	121922.3739
597	24	6	0.000953039	0.002545726	3.98E-03	4.05E+04	1.39E+04	9041.2159	113903.2508	72856.49263	84258.93018
598	36	6	0.000674118	0.003370383	2.81E-03	1.02E+05	4.00E+04	14590.30539	509723.4329	256104.9932	147372.9798
599	30	9	0.00097087	0.001453984	1.05E-03	1.78E+04	5.69E+03	3316.874804	71129.48935	44203.32734	45685.068
600	24	6	0.000843344	0.005919615	1.03E-03	5.12E+05	2.05E+05	54419.6834	4281965.247	1503826.373	560826.0909
601	30	6	0.000941788	0.001817307	1.24E-03	4.55E+04	1.61E+04	7408.991639	160002.5056	91271.27938	71747.07768
602	36	12	0.000783235	0.003007878	1.83E-03	5.68E+04	1.61E+04	6265.89523	305945.8537	165019.9753	112685.2258
603	36	6	0.000507592	0.003186139	2.72E-03	9.26E+04	3.61E+04	13423.01046	447389.8372	228794.1114	135064.6979
604	30	9	0.000934514	0.004472471	1.63E-03	2.20E+05	6.34E+04	19001.15192	1233228.863	553683.8404	272220.6735
605	24	9	0.000779021	0.005770425	1.66E-03	3.84E+05	1.06E+05	30715.68963	2163678.502	941547.6226	442280.9044
606	36	6	0.000817781	0.003301322	2.38E-03	1.05E+05	4.21E+04	14899.14572	560609.1613	273498.5605	151035.9037
607	36	9	0.000910503	0.001092994	2.75E-03	3.79E+03	1.33E+03	1246.032715	14257.5665	9955.690359	16529.58206
608	36	6	0.000783787	0.005732261	1.59E-03	2.72E+05	1.28E+05	34964.36332	3463533.336	1094527.223	378851.9537
609	30	12	0.000509907	0.002037247	2.89E-03	1.11E+04	3.69E+03	2792.574265	55146.97996	36819.6956	49343.7447
610	30	12	0.000755979	0.004486382	3.98E-03	7.80E+04	2.26E+04	9928.474504	407140.3992	230551.4402	178145.0458
611	30	9	0.000954253	0.005622763	3.43E-03	2.28E+05	6.66E+04	21883.15807	1208321.722	581055.5794	313797.0424
612	36	9	0.000504072	0.003405009	2.33E-03	9.24E+04	2.79E+04	10095.3611	479178.7457	243941.5583	145009.4614
613	24	6	0.000868743	0.004327608	3.03E-03	1.85E+05	6.48E+04	25996.66187	692970.0548	372890.8339	251353.5793
614	24	9	0.00062672	0.004531334	2.67E-03	1.50E+05	4.44E+04	18003.89791	705190.8642	379002.13	255285.1791
615	30	9	0.000561625	0.003385769	3.00E-03	6.95E+04	2.13E+04	9674.038843	317814.0061	179406.2556	136547.8844
616	24	9	0.000669238	0.001464004	3.90E-03	4.57E+03	1.74E+03	2147.724192	17065.58805	12761.13685	27094.4696
617	24	12	0.00079137	0.001249474	1.87E-03	3.79E+03	1.42E+03	1630.850898	18513.53851	13741.92035	27394.74556
618	36	12	0.000695316	0.00215056	1.29E-03	3.08E+04	9.00E+03	3980.675092	161867.2701	92018.97189	71684.3078
619	36	12	0.000673578	0.005289814	3.80E-03	1.39E+05	3.76E+04	12620.45404	777531.232	387007.6042	225509.3896
620	30	9	0.000845269	0.001724082	3.88E-03	8.54E+03	2.96E+03	2600.920203	32612.03775	22403.811	34560.80468
621	30	6	0.000571851	0.002879996	3.68E-03	6.39E+04	2.24E+04	10821.71396	212350.5559	123489.0135	103045.3938
622	24	12	0.00075388	0.00167664	2.93E-03	5.62E+03	2.08E+03	2234.400855	27519.74991	20121.757	37708.83788
623	3.00E+01	12	0.000748614	0.004270097	3.71E-03	7.24E+04	2.11E+04	9358.750937	377868.4997	214934.2957	167990.0725
624	24	12	0.000623333	0.002954514	1.98E-03	4.03E+04	1.24E+04	6731.02916	205237.104	125360.5156	120946.0684
625	3.00E+01	12	0.000717314	0.002136866	1.66E-03	2.15E+04	6.66E+03	3784.328501	109138.9071	67459.62097	67979.22396
626	30	9	0.000936044	0.001240904	2.48E-03	5.22E+03	1.85E+03	1773.835135	19642.73738	13823.9179	23387.81143
627	3.60E+01	12	0.000741784	0.005635957	2.07E-03	2.56E+05	6.33E+04	16697.16044	1606892.748	664226.5009	299532.4186
628	30	6	0.000959693	0.002417149	3.16E-03	4.66E+04	1.62E+04	8428.169338	148990.7187	89111.96168	80687.43934
629	30	12	0.000859226	0.002614473	2.45E-03	2.66E+04	8.22E+03	4650.364448	135077.0754	83363.30193	83551.31577
630	36	6	0.000856162	0.003704536	3.70E-03	1.07E+05	4.19E+04	15620.73048	517513.436	263860.9428	157004.1481
631	24	12	0.00071394	0.001112121	3.48E-03	1.54E+03	6.47E+02	1060.208419	7363.963854	5931.487291	16423.99099
632	30	9	0.000923276	0.002135061	2.30E-03	2.52E+04	8.06E+03	4745.172058	101540.2771	63140.72459	65440.13709
633	30	9	0.000808902	0.001618726	2.95E-03	9.20E+03	3.15E+03	2596.04537	35332.38063	23929.10796	34747.4355
634	3.60E+01	9	0.000741808	0.004078751	2.31E-03	1.43E+05	4.27E+04	13682.37852	801095.8299	377075.5387	197136.9367
635	24	12	0.000849741	0.0024536	3.41E-03	1.44E+04	4.91E+03	4038.59181	71273.94874	48795.39582	70765.51077
636	36	6	0.000846323	0.004077775	2.31E-03	1.53E+05	6.49E+04	20781.11244	1041823.521	456685.0477	215322.4442
637	36	12	0.000573139	0.00204044	2.29E-03	1.57E+04	4.90E+03	2870.887613	79520.59523	49533.43915	51473.0934
638	30	12	0.000539364	0.005844043	2.11E-03	2.65E+05	6.67E+04	18922.68696	1554392.196	688011.8685	338159.2158
639	36	9	0.000735593	0.003449369	2.23E-03	9.88E+04	2.98E+04	10506.74724	509074.6218	256294.1295	150119.3231
640	30	9	0.000823586	0.002873163	1.14E-03	9.85E+04	2.91E+04	10402.5739	478400.7023	243710.5295	147122.4349
641	30	12	0.000918232	0.002768763	1.01E-03	6.90E+04	1.91E+04	7159.03248	372906.7499	196961.2254	129057.6638
642	24	6	0.000691206	0.004461983	3.04E-03	1.97E+05	6.93E+04	27281.72782	748817.9069	398733.4211	263583.2397
643	24	9	0.000564667	0.001678158	2.00E-03	1.24E+04	4.26E+03	3517.209922	48493.28623	32834.75173	47143.87237
644	3.00E+01	9	0.000904776	0.003340536	2.47E-03	7.92E+04	2.40E+04	10208.37117	358205.2082	198412.2661	143763.4994
645	24	6	0.000790234	0.00351131	2.14E-03	1.43E+05	5.01E+04	20569.54586	525213.0759	286118.2828	198600.5715
646	3.00E+01	6	0.000738477	0.005363054	3.25E-03	2.52E+05	9.92E+04	32205.28025	1442086.374	664951.6827	327596.778
647	36	6	0.000992465	0.001788684	2.77E-03	2.57E+04	9.08E+03	4825.52397	83203.41505	50093.62188	46424.71804
648	24	12	0.000575064	0.005055426	3.48E-03	1.10E+05	3.17E+04	13769.68854	568300.221	319720.9389	246766.7651
649	3.60E+01	6	0.000546157	0.002584969	3.19E-03	5.50E+04	2.02E+04	8840.387351	209801.6752	117381.019	86329.42335
650	30	9	0.000679395	0.004652745	1.11E-03	2.98E+05	8.43E+04	22128.48986	1950337.632	764507.4177	321651.5908
651	30	12	0.000574849	0.001099912	1.63E-03	3.30E+03	1.19E+03	1200.156937	16218.37863	11594.15693	20520.12192
652	24	6	0.000731098	0.001926811	2.90E-03	2.49E+04	8.61E+03	6168.072999	68195.26059	44685.73333	56974.05196
